tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	magn_moment	meas_n_orient	meas_temp	measurement	method_codes	quality	software_packages	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
pmagpy-2.30	This study		0.7	8.7	-3.4	sp103l2:LP-DIR-T	0.00000472		273	5		LT-T-Z:LP-DIR-T	0	sp103l2	u		0	0	0	sp103	523
pmagpy-2.30	This study		0.9	8.8	-3.4	sp103l2:LP-DIR-T	0.00000396		273	6		LT-T-Z:LP-DIR-T	0	sp103l2	u		0	0	0	sp103	573
pmagpy-2.30	This study		1.2	7.2	-3.2	sp103l2:LP-DIR-T	0.00000353		273	7		LT-T-Z:LP-DIR-T	0	sp103l2	u		0	0	0	sp103	623
pmagpy-2.30	This study		1.5	4.6	-1.6	sp103l2:LP-DIR-T	0.00000274		273	8		LT-T-Z:LP-DIR-T	0	sp103l2	u		0	0	0	sp103	673
pmagpy-2.30	This study		2.6	2.7	-3.1	sp103l2:LP-DIR-T	0.00000154		273	9		LT-T-Z:LP-DIR-T	0	sp103l2	u		0	0	0	sp103	723
pmagpy-2.30	This study		2.9	5.1	-5.2	sp103l2:LP-DIR-T	0.00000121		273	10		LT-T-Z:LP-DIR-T	0	sp103l2	u		0	0	0	sp103	748
pmagpy-2.30	This study		2.4	45.9	-2.1	sp103l2:LP-DIR-T	0.00000151		273	11		LT-T-Z:LP-DIR-T	0	sp103l2	u		0	0	0	sp103	773
pmagpy-2.30	This study		3.7	29.6	-3.7	sp103l2:LP-DIR-T	9.81e-7		273	12		LT-T-Z:LP-DIR-T	0	sp103l2	u		0	0	0	sp103	783
pmagpy-2.30	This study		5.2	32.4	-6.7	sp103l2:LP-DIR-T	7.08e-7		273	13		LT-T-Z:LP-DIR-T	0	sp103l2	u		0	0	0	sp103	793
pmagpy-2.30	This study		4.4	106.2	10.5	sp103l2:LP-DIR-T	0.00000136		273	14		LT-T-Z:DE-VM:LP-DIR-T	0	sp103l2	u		0	0	0	sp103	803
pmagpy-2.30	This study		8.7	8.5	7.1	sp103l2:LP-DIR-T	3.28e-7		273	15		LT-T-Z:LP-DIR-T	0	sp103l2	u		0	0	0	sp103	813
pmagpy-2.30	This study		12.2	2.8	9.3	sp103l2:LP-DIR-T	2.21e-7		273	16		LT-T-Z:LP-DIR-T	0	sp103l2	u		0	0	0	sp103	823
pmagpy-2.30	This study		25.7	15.8	7.5	sp103l2:LP-DIR-T	1.07e-7		273	17		LT-T-Z:LP-DIR-T	0	sp103l2	u		0	0	0	sp103	833
pmagpy-2.30	This study		32.4	2.3	20.8	sp103l2:LP-DIR-T	8.11e-8		273	18		LT-T-Z:LP-DIR-T	0	sp103l2	u		0	0	0	sp103	843
pmagpy-2.30	This study		68.1	281.3	72.8	sp103l2:LP-DIR-T	2.77e-8		273	19		LT-T-Z:LP-DIR-T	0	sp103l2	u		0	0	0	sp103	853
pmagpy-2.30	This study		64.6	346.9	74.8	sp103l2:LP-DIR-T	3.41e-8		273	20		LT-T-Z:LP-DIR-T	0	sp103l2	u		0	0	0	sp103	863
pmagpy-2.30	This study		57.5	141.2	77.7	sp103l2:LP-DIR-T	4.95e-8		273	21		LT-T-Z:LP-DIR-T	0	sp103l2	u		0	0	0	sp103	873
pmagpy-2.30	This study		1.3	141.6	28.5	sp104c1:LP-DIR-T	0.0000685		273	1		LT-NO:LP-DIR-T	0	sp104c1	u		0	0	0	sp104	273
pmagpy-2.30	This study		1.1	141.4	28.2	sp104c1:LP-DIR-T	0.0000659		273	2		LT-T-Z:LP-DIR-T	0	sp104c1	u		0	0	0	sp104	373
pmagpy-2.30	This study		1	140.3	27.8	sp104c1:LP-DIR-T	0.000061		273	3		LT-T-Z:LP-DIR-T	0	sp104c1	u		0	0	0	sp104	423
pmagpy-2.30	This study		0.9	140.2	28.1	sp104c1:LP-DIR-T	0.0000515		273	4		LT-T-Z:LP-DIR-T	0	sp104c1	u		0	0	0	sp104	473
pmagpy-2.30	This study		0.7	139.7	27.9	sp104c1:LP-DIR-T	0.00004		273	5		LT-T-Z:LP-DIR-T	0	sp104c1	u		0	0	0	sp104	523
pmagpy-2.30	This study		1.2	139.8	28.2	sp104c1:LP-DIR-T	0.0000352		273	6		LT-T-Z:LP-DIR-T	0	sp104c1	u		0	0	0	sp104	573
pmagpy-2.30	This study		1.6	139.3	28.3	sp104c1:LP-DIR-T	0.0000385		273	7		LT-T-Z:LP-DIR-T	0	sp104c1	u		0	0	0	sp104	623
pmagpy-2.30	This study		1.4	139.3	29.2	sp104c1:LP-DIR-T	0.0000433		273	8		LT-T-Z:LP-DIR-T	0	sp104c1	u		0	0	0	sp104	673
pmagpy-2.30	This study		1.7	140.1	28.7	sp104c1:LP-DIR-T	0.0000448		273	9		LT-T-Z:LP-DIR-T	0	sp104c1	u		0	0	0	sp104	723
pmagpy-2.30	This study		1.8	140	28.7	sp104c1:LP-DIR-T	0.0000454		273	10		LT-T-Z:LP-DIR-T	0	sp104c1	u		0	0	0	sp104	748
pmagpy-2.30	This study		1.4	139.5	28	sp104c1:LP-DIR-T	0.0000417		273	11		LT-T-Z:LP-DIR-T	0	sp104c1	u		0	0	0	sp104	773
pmagpy-2.30	This study		1	138.9	28.5	sp104c1:LP-DIR-T	0.0000369		273	12		LT-T-Z:LP-DIR-T	0	sp104c1	u		0	0	0	sp104	783
pmagpy-2.30	This study		1.1	138.9	28.8	sp104c1:LP-DIR-T	0.0000242		273	13		LT-T-Z:LP-DIR-T	0	sp104c1	u		0	0	0	sp104	793
pmagpy-2.30	This study		2.5	141.2	28.8	sp104c1:LP-DIR-T	0.0000177		273	14		LT-T-Z:LP-DIR-T	0	sp104c1	u		0	0	0	sp104	803
pmagpy-2.30	This study		1.7	139.9	29	sp104c1:LP-DIR-T	0.0000109		273	15		LT-T-Z:LP-DIR-T	0	sp104c1	u		0	0	0	sp104	813
pmagpy-2.30	This study		2	137.1	30	sp104c1:LP-DIR-T	0.00000321		273	16		LT-T-Z:LP-DIR-T	0	sp104c1	u		0	0	0	sp104	823
pmagpy-2.30	This study		8.2	151.7	55.6	sp104c1:LP-DIR-T	3.25e-7		273	17		LT-T-Z:LP-DIR-T	0	sp104c1	u		0	0	0	sp104	833
pmagpy-2.30	This study		24.9	156.1	83.1	sp104c1:LP-DIR-T	1.08e-7		273	18		LT-T-Z:LP-DIR-T	0	sp104c1	u		0	0	0	sp104	843
pmagpy-2.30	This study		34.2	339.9	72.2	sp104c1:LP-DIR-T	7.9e-8		273	19		LT-T-Z:LP-DIR-T	0	sp104c1	u		0	0	0	sp104	853
pmagpy-2.30	This study		31	345.5	63.7	sp104c1:LP-DIR-T	9.5e-8		273	20		LT-T-Z:LP-DIR-T	0	sp104c1	u		0	0	0	sp104	863
pmagpy-2.30	This study		37	321.7	64.7	sp104c1:LP-DIR-T	8.17e-8		273	21		LT-T-Z:LP-DIR-T	0	sp104c1	u		0	0	0	sp104	873
pmagpy-2.30	This study		0.6	142	32	sp104d1:LP-DIR-T	0.0000705		273	1		LT-NO:LP-DIR-T	0	sp104d1	u		0	0	0	sp104	273
pmagpy-2.30	This study		0.8	142	31.6	sp104d1:LP-DIR-T	0.0000678		273	2		LT-T-Z:LP-DIR-T	0	sp104d1	u		0	0	0	sp104	373
pmagpy-2.30	This study		0.5	140.5	30.9	sp104d1:LP-DIR-T	0.0000629		273	3		LT-T-Z:LP-DIR-T	0	sp104d1	u		0	0	0	sp104	423
pmagpy-2.30	This study		0.6	140.8	30.9	sp104d1:LP-DIR-T	0.0000522		273	4		LT-T-Z:LP-DIR-T	0	sp104d1	u		0	0	0	sp104	473
pmagpy-2.30	This study		0.9	141	30.4	sp104d1:LP-DIR-T	0.0000421		273	5		LT-T-Z:LP-DIR-T	0	sp104d1	u		0	0	0	sp104	523
pmagpy-2.30	This study		1.1	141.7	30	sp104d1:LP-DIR-T	0.0000372		273	6		LT-T-Z:LP-DIR-T	0	sp104d1	u		0	0	0	sp104	573
pmagpy-2.30	This study		1	141.1	30.2	sp104d1:LP-DIR-T	0.0000429		273	7		LT-T-Z:LP-DIR-T	0	sp104d1	u		0	0	0	sp104	623
pmagpy-2.30	This study		1.2	140.4	30.3	sp104d1:LP-DIR-T	0.00005		273	8		LT-T-Z:LP-DIR-T	0	sp104d1	u		0	0	0	sp104	673
pmagpy-2.30	This study		1.1	139.6	30.5	sp104d1:LP-DIR-T	0.0000523		273	9		LT-T-Z:LP-DIR-T	0	sp104d1	u		0	0	0	sp104	723
pmagpy-2.30	This study		0.9	139.1	30.4	sp104d1:LP-DIR-T	0.0000535		273	10		LT-T-Z:LP-DIR-T	0	sp104d1	u		0	0	0	sp104	748
pmagpy-2.30	This study		1	139	29.8	sp104d1:LP-DIR-T	0.0000511		273	11		LT-T-Z:LP-DIR-T	0	sp104d1	u		0	0	0	sp104	773
pmagpy-2.30	This study		0.6	138.5	30.5	sp104d1:LP-DIR-T	0.0000463		273	12		LT-T-Z:LP-DIR-T	0	sp104d1	u		0	0	0	sp104	783
pmagpy-2.30	This study		0.8	138.1	30.5	sp104d1:LP-DIR-T	0.0000353		273	13		LT-T-Z:LP-DIR-T	0	sp104d1	u		0	0	0	sp104	793
pmagpy-2.30	This study		2.8	138.8	29.7	sp104d1:LP-DIR-T	0.0000287		273	14		LT-T-Z:LP-DIR-T	0	sp104d1	u		0	0	0	sp104	803
pmagpy-2.30	This study		0.9	139.3	30.3	sp104d1:LP-DIR-T	0.0000199		273	15		LT-T-Z:LP-DIR-T	0	sp104d1	u		0	0	0	sp104	813
pmagpy-2.30	This study		1.4	139	30.2	sp104d1:LP-DIR-T	0.00000712		273	16		LT-T-Z:LP-DIR-T	0	sp104d1	u		0	0	0	sp104	823
pmagpy-2.30	This study		3.2	140.9	33.1	sp104d1:LP-DIR-T	0.00000109		273	17		LT-T-Z:LP-DIR-T	0	sp104d1	u		0	0	0	sp104	833
pmagpy-2.30	This study		12.4	144	36.5	sp104d1:LP-DIR-T	2.23e-7		273	18		LT-T-Z:LP-DIR-T	0	sp104d1	u		0	0	0	sp104	843
pmagpy-2.30	This study		22.1	153.4	47.5	sp104d1:LP-DIR-T	1.32e-7		273	19		LT-T-Z:LP-DIR-T	0	sp104d1	u		0	0	0	sp104	853
pmagpy-2.30	This study		30	148	55.2	sp104d1:LP-DIR-T	1.04e-7		273	20		LT-T-Z:LP-DIR-T	0	sp104d1	u		0	0	0	sp104	863
pmagpy-2.30	This study		37.1	116.8	73.9	sp104d1:LP-DIR-T	8.76e-8		273	21		LT-T-Z:LP-DIR-T	0	sp104d1	u		0	0	0	sp104	873
pmagpy-2.30	This study		0.7	3.6	-5.5	sp105b1:LP-DIR-T	0.0000444		273	1		LT-NO:LP-DIR-T	0	sp105b1	u		0	0	0	sp105	273
pmagpy-2.30	This study		0.6	3.3	-5.7	sp105b1:LP-DIR-T	0.0000444		273	2		LT-T-Z:LP-DIR-T	0	sp105b1	u		0	0	0	sp105	373
pmagpy-2.30	This study		0.7	3.8	-5.3	sp105b1:LP-DIR-T	0.0000444		273	3		LT-T-Z:LP-DIR-T	0	sp105b1	u		0	0	0	sp105	423
pmagpy-2.30	This study		0.8	2.9	-5.1	sp105b1:LP-DIR-T	0.0000439		273	4		LT-T-Z:LP-DIR-T	0	sp105b1	u		0	0	0	sp105	473
pmagpy-2.30	This study		0.7	3	-5.2	sp105b1:LP-DIR-T	0.0000428		273	5		LT-T-Z:LP-DIR-T	0	sp105b1	u		0	0	0	sp105	523
pmagpy-2.30	This study		0.8	3.1	-5.3	sp105b1:LP-DIR-T	0.0000414		273	6		LT-T-Z:LP-DIR-T	0	sp105b1	u		0	0	0	sp105	573
pmagpy-2.30	This study		0.8	3.1	-5.3	sp105b1:LP-DIR-T	0.0000394		273	7		LT-T-Z:LP-DIR-T	0	sp105b1	u		0	0	0	sp105	623
pmagpy-2.30	This study		0.7	3.3	-5.1	sp105b1:LP-DIR-T	0.0000361		273	8		LT-T-Z:LP-DIR-T	0	sp105b1	u		0	0	0	sp105	673
pmagpy-2.30	This study		0.6	3.5	-5.3	sp105b1:LP-DIR-T	0.0000304		273	9		LT-T-Z:LP-DIR-T	0	sp105b1	u		0	0	0	sp105	723
pmagpy-2.30	This study		0.9	3.2	-5	sp105b1:LP-DIR-T	0.0000271		273	10		LT-T-Z:LP-DIR-T	0	sp105b1	u		0	0	0	sp105	748
pmagpy-2.30	This study		0.7	3.2	-5.2	sp105b1:LP-DIR-T	0.0000221		273	11		LT-T-Z:LP-DIR-T	0	sp105b1	u		0	0	0	sp105	773
pmagpy-2.30	This study		0.7	3.6	-5.1	sp105b1:LP-DIR-T	0.0000192		273	12		LT-T-Z:LP-DIR-T	0	sp105b1	u		0	0	0	sp105	783
pmagpy-2.30	This study		0.6	3.3	-4.7	sp105b1:LP-DIR-T	0.0000158		273	13		LT-T-Z:LP-DIR-T	0	sp105b1	u		0	0	0	sp105	793
pmagpy-2.30	This study		2.5	3	-4.8	sp105b1:LP-DIR-T	0.0000126		273	14		LT-T-Z:LP-DIR-T	0	sp105b1	u		0	0	0	sp105	803
pmagpy-2.30	This study		1.3	3.4	-4.7	sp105b1:LP-DIR-T	0.00000823		273	15		LT-T-Z:LP-DIR-T	0	sp105b1	u		0	0	0	sp105	813
pmagpy-2.30	This study		1.7	2.6	-5.3	sp105b1:LP-DIR-T	0.00000461		273	16		LT-T-Z:LP-DIR-T	0	sp105b1	u		0	0	0	sp105	823
pmagpy-2.30	This study		1.6	3.2	-5.3	sp105b1:LP-DIR-T	0.00000341		273	17		LT-T-Z:LP-DIR-T	0	sp105b1	u		0	0	0	sp105	833
pmagpy-2.30	This study		0.9	3.6	-5.6	sp105b1:LP-DIR-T	0.00000263		273	18		LT-T-Z:LP-DIR-T	0	sp105b1	u		0	0	0	sp105	843
pmagpy-2.30	This study		1	3.1	-4.6	sp105b1:LP-DIR-T	0.00000209		273	19		LT-T-Z:LP-DIR-T	0	sp105b1	u		0	0	0	sp105	853
pmagpy-2.30	This study		1.6	3.3	-4.3	sp105b1:LP-DIR-T	0.00000174		273	20		LT-T-Z:LP-DIR-T	0	sp105b1	u		0	0	0	sp105	863
pmagpy-2.30	This study		2.2	3.5	-4.2	sp105b1:LP-DIR-T	0.00000131		273	21		LT-T-Z:LP-DIR-T	0	sp105b1	u		0	0	0	sp105	873
pmagpy-2.30	This study		1	1.2	-9.3	sp105c2:LP-DIR-T	0.0000451		273	1		LT-NO:LP-DIR-T	0	sp105c2	u		0	0	0	sp105	273
pmagpy-2.30	This study		0.4	0.7	-9.8	sp105c2:LP-DIR-T	0.0000452		273	2		LT-T-Z:LP-DIR-T	0	sp105c2	u		0	0	0	sp105	373
pmagpy-2.30	This study		0.4	0.8	-9.5	sp105c2:LP-DIR-T	0.0000451		273	3		LT-T-Z:LP-DIR-T	0	sp105c2	u		0	0	0	sp105	423
pmagpy-2.30	This study		0.5	0.7	-9.8	sp105c2:LP-DIR-T	0.0000446		273	4		LT-T-Z:LP-DIR-T	0	sp105c2	u		0	0	0	sp105	473
pmagpy-2.30	This study		0.8	0.4	-9.2	sp105c2:LP-DIR-T	0.0000435		273	5		LT-T-Z:LP-DIR-T	0	sp105c2	u		0	0	0	sp105	523
pmagpy-2.30	This study		0.7	0.5	-9.4	sp105c2:LP-DIR-T	0.000042		273	6		LT-T-Z:LP-DIR-T	0	sp105c2	u		0	0	0	sp105	573
pmagpy-2.30	This study		1.1	0.7	-9.9	sp105c2:LP-DIR-T	0.0000399		273	7		LT-T-Z:LP-DIR-T	0	sp105c2	u		0	0	0	sp105	623
pmagpy-2.30	This study		1.2	0.8	-9.4	sp105c2:LP-DIR-T	0.0000364		273	8		LT-T-Z:LP-DIR-T	0	sp105c2	u		0	0	0	sp105	673
pmagpy-2.30	This study		0.9	1	-9.8	sp105c2:LP-DIR-T	0.0000307		273	9		LT-T-Z:LP-DIR-T	0	sp105c2	u		0	0	0	sp105	723
pmagpy-2.30	This study		1.1	0.8	-9.4	sp105c2:LP-DIR-T	0.0000274		273	10		LT-T-Z:LP-DIR-T	0	sp105c2	u		0	0	0	sp105	748
pmagpy-2.30	This study		1	0.8	-9	sp105c2:LP-DIR-T	0.0000225		273	11		LT-T-Z:LP-DIR-T	0	sp105c2	u		0	0	0	sp105	773
pmagpy-2.30	This study		1	1	-9.4	sp105c2:LP-DIR-T	0.0000194		273	12		LT-T-Z:LP-DIR-T	0	sp105c2	u		0	0	0	sp105	783
pmagpy-2.30	This study		0.7	0.3	-9.4	sp105c2:LP-DIR-T	0.000016		273	13		LT-T-Z:LP-DIR-T	0	sp105c2	u		0	0	0	sp105	793
pmagpy-2.30	This study		3.1	0.9	-9.2	sp105c2:LP-DIR-T	0.0000127		273	14		LT-T-Z:LP-DIR-T	0	sp105c2	u		0	0	0	sp105	803
pmagpy-2.30	This study		1.2	0.6	-8.9	sp105c2:LP-DIR-T	0.00000822		273	15		LT-T-Z:LP-DIR-T	0	sp105c2	u		0	0	0	sp105	813
pmagpy-2.30	This study		1.4	0.7	-9.3	sp105c2:LP-DIR-T	0.00000465		273	16		LT-T-Z:LP-DIR-T	0	sp105c2	u		0	0	0	sp105	823
pmagpy-2.30	This study		1.8	0.4	-9.2	sp105c2:LP-DIR-T	0.00000348		273	17		LT-T-Z:LP-DIR-T	0	sp105c2	u		0	0	0	sp105	833
pmagpy-2.30	This study		1.5	0.9	-8.9	sp105c2:LP-DIR-T	0.00000273		273	18		LT-T-Z:LP-DIR-T	0	sp105c2	u		0	0	0	sp105	843
pmagpy-2.30	This study		1.2	0.6	-8.9	sp105c2:LP-DIR-T	0.00000215		273	19		LT-T-Z:LP-DIR-T	0	sp105c2	u		0	0	0	sp105	853
pmagpy-2.30	This study		2	0.6	-8.5	sp105c2:LP-DIR-T	0.00000177		273	20		LT-T-Z:LP-DIR-T	0	sp105c2	u		0	0	0	sp105	863
pmagpy-2.30	This study		1.8	1.2	-7.9	sp105c2:LP-DIR-T	0.00000133		273	21		LT-T-Z:LP-DIR-T	0	sp105c2	u		0	0	0	sp105	873
pmagpy-2.30	This study		0.7	3	-13	sp106b2:LP-DIR-T	0.0000136		273	1		LT-NO:LP-DIR-T	0	sp106b2	u		0	0	0	sp106	273
pmagpy-2.30	This study		0.5	2.5	-12.6	sp106b2:LP-DIR-T	0.0000139		273	2		LT-T-Z:LP-DIR-T	0	sp106b2	u		0	0	0	sp106	373
pmagpy-2.30	This study		0.7	2.7	-11.8	sp106b2:LP-DIR-T	0.0000138		273	3		LT-T-Z:LP-DIR-T	0	sp106b2	u		0	0	0	sp106	423
pmagpy-2.30	This study		0.6	2.4	-12.1	sp106b2:LP-DIR-T	0.0000135		273	4		LT-T-Z:LP-DIR-T	0	sp106b2	u		0	0	0	sp106	473
pmagpy-2.30	This study		0.9	2.5	-12	sp106b2:LP-DIR-T	0.0000128		273	5		LT-T-Z:LP-DIR-T	0	sp106b2	u		0	0	0	sp106	523
pmagpy-2.30	This study		0.7	2.6	-12.1	sp106b2:LP-DIR-T	0.000012		273	6		LT-T-Z:LP-DIR-T	0	sp106b2	u		0	0	0	sp106	573
pmagpy-2.30	This study		0.8	2.2	-12.3	sp106b2:LP-DIR-T	0.0000106		273	7		LT-T-Z:LP-DIR-T	0	sp106b2	u		0	0	0	sp106	623
pmagpy-2.30	This study		1.4	2.9	-12.6	sp106b2:LP-DIR-T	0.00000872		273	8		LT-T-Z:LP-DIR-T	0	sp106b2	u		0	0	0	sp106	673
pmagpy-2.30	This study		1.2	2.7	-12.8	sp106b2:LP-DIR-T	0.00000632		273	9		LT-T-Z:LP-DIR-T	0	sp106b2	u		0	0	0	sp106	723
pmagpy-2.30	This study		1.2	3.1	-12.6	sp106b2:LP-DIR-T	0.00000552		273	10		LT-T-Z:LP-DIR-T	0	sp106b2	u		0	0	0	sp106	748
pmagpy-2.30	This study		0.9	2.4	-12.7	sp106b2:LP-DIR-T	0.00000459		273	11		LT-T-Z:LP-DIR-T	0	sp106b2	u		0	0	0	sp106	773
pmagpy-2.30	This study		1.1	3	-12.4	sp106b2:LP-DIR-T	0.00000404		273	12		LT-T-Z:LP-DIR-T	0	sp106b2	u		0	0	0	sp106	783
pmagpy-2.30	This study		0.9	3.5	-12	sp106b2:LP-DIR-T	0.00000352		273	13		LT-T-Z:LP-DIR-T	0	sp106b2	u		0	0	0	sp106	793
pmagpy-2.30	This study		3.2	4.2	-12.6	sp106b2:LP-DIR-T	0.00000311		273	14		LT-T-Z:LP-DIR-T	0	sp106b2	u		0	0	0	sp106	803
pmagpy-2.30	This study		1.3	2.6	-12.4	sp106b2:LP-DIR-T	0.00000261		273	15		LT-T-Z:LP-DIR-T	0	sp106b2	u		0	0	0	sp106	813
pmagpy-2.30	This study		1.2	3.3	-13	sp106b2:LP-DIR-T	0.00000212		273	16		LT-T-Z:LP-DIR-T	0	sp106b2	u		0	0	0	sp106	823
pmagpy-2.30	This study		1.7	3.6	-12	sp106b2:LP-DIR-T	0.00000162		273	17		LT-T-Z:LP-DIR-T	0	sp106b2	u		0	0	0	sp106	833
pmagpy-2.30	This study		1.1	3.8	-11.7	sp106b2:LP-DIR-T	0.00000114		273	18		LT-T-Z:LP-DIR-T	0	sp106b2	u		0	0	0	sp106	843
pmagpy-2.30	This study		1.3	3.8	-10.8	sp106b2:LP-DIR-T	8.38e-7		273	19		LT-T-Z:LP-DIR-T	0	sp106b2	u		0	0	0	sp106	853
pmagpy-2.30	This study		1.4	3.8	-10.5	sp106b2:LP-DIR-T	6.19e-7		273	20		LT-T-Z:LP-DIR-T	0	sp106b2	u		0	0	0	sp106	863
pmagpy-2.30	This study		2	5.9	-9.9	sp106b2:LP-DIR-T	3.61e-7		273	21		LT-T-Z:LP-DIR-T	0	sp106b2	u		0	0	0	sp106	873
pmagpy-2.30	This study		0.5	7.9	-9.9	sp106d1:LP-DIR-T	0.0000124		273	1		LT-NO:LP-DIR-T	0	sp106d1	u		0	0	0	sp106	273
pmagpy-2.30	This study		0.9	8.5	-10.7	sp106d1:LP-DIR-T	0.0000126		273	2		LT-T-Z:LP-DIR-T	0	sp106d1	u		0	0	0	sp106	373
pmagpy-2.30	This study		0.7	8.2	-10.2	sp106d1:LP-DIR-T	0.0000123		273	3		LT-T-Z:LP-DIR-T	0	sp106d1	u		0	0	0	sp106	423
pmagpy-2.30	This study		0.6	8.6	-9.8	sp106d1:LP-DIR-T	0.0000114		273	4		LT-T-Z:LP-DIR-T	0	sp106d1	u		0	0	0	sp106	473
pmagpy-2.30	This study		0.8	9.3	-10.3	sp106d1:LP-DIR-T	0.00000985		273	5		LT-T-Z:LP-DIR-T	0	sp106d1	u		0	0	0	sp106	523
pmagpy-2.30	This study		0.7	9.8	-9.6	sp106d1:LP-DIR-T	0.00000856		273	6		LT-T-Z:LP-DIR-T	0	sp106d1	u		0	0	0	sp106	573
pmagpy-2.30	This study		1.3	10	-9.9	sp106d1:LP-DIR-T	0.00000759		273	7		LT-T-Z:LP-DIR-T	0	sp106d1	u		0	0	0	sp106	623
pmagpy-2.30	This study		1.7	10.1	-10.2	sp106d1:LP-DIR-T	0.00000651		273	8		LT-T-Z:LP-DIR-T	0	sp106d1	u		0	0	0	sp106	673
pmagpy-2.30	This study		1.1	10.6	-9.6	sp106d1:LP-DIR-T	0.00000505		273	9		LT-T-Z:LP-DIR-T	0	sp106d1	u		0	0	0	sp106	723
pmagpy-2.30	This study		1.3	10.7	-9.8	sp106d1:LP-DIR-T	0.00000438		273	10		LT-T-Z:LP-DIR-T	0	sp106d1	u		0	0	0	sp106	748
pmagpy-2.30	This study		1.7	10.2	-10	sp106d1:LP-DIR-T	0.00000358		273	11		LT-T-Z:LP-DIR-T	0	sp106d1	u		0	0	0	sp106	773
pmagpy-2.30	This study		0.9	10.3	-10.2	sp106d1:LP-DIR-T	0.00000309		273	12		LT-T-Z:LP-DIR-T	0	sp106d1	u		0	0	0	sp106	783
pmagpy-2.30	This study		1	10.6	-10	sp106d1:LP-DIR-T	0.00000267		273	13		LT-T-Z:LP-DIR-T	0	sp106d1	u		0	0	0	sp106	793
pmagpy-2.30	This study		2.8	11	-9.9	sp106d1:LP-DIR-T	0.00000235		273	14		LT-T-Z:LP-DIR-T	0	sp106d1	u		0	0	0	sp106	803
pmagpy-2.30	This study		1.5	10.2	-9.6	sp106d1:LP-DIR-T	0.00000187		273	15		LT-T-Z:LP-DIR-T	0	sp106d1	u		0	0	0	sp106	813
pmagpy-2.30	This study		1.9	10.6	-9.3	sp106d1:LP-DIR-T	0.00000144		273	16		LT-T-Z:LP-DIR-T	0	sp106d1	u		0	0	0	sp106	823
pmagpy-2.30	This study		2.2	10	-9.4	sp106d1:LP-DIR-T	0.00000103		273	17		LT-T-Z:LP-DIR-T	0	sp106d1	u		0	0	0	sp106	833
pmagpy-2.30	This study		1.7	7.9	-10.6	sp106d1:LP-DIR-T	6.95e-7		273	18		LT-T-Z:LP-DIR-T	0	sp106d1	u		0	0	0	sp106	843
pmagpy-2.30	This study		1.7	8.8	-8.4	sp106d1:LP-DIR-T	5.05e-7		273	19		LT-T-Z:LP-DIR-T	0	sp106d1	u		0	0	0	sp106	853
pmagpy-2.30	This study		1.8	8.6	-9.5	sp106d1:LP-DIR-T	3.79e-7		273	20		LT-T-Z:LP-DIR-T	0	sp106d1	u		0	0	0	sp106	863
pmagpy-2.30	This study		1.9	8.3	-9.2	sp106d1:LP-DIR-T	2.28e-7		273	21		LT-T-Z:LP-DIR-T	0	sp106d1	u		0	0	0	sp106	873
pmagpy-2.30	This study		0.6	5.7	3.3	sp107b2:LP-DIR-T	0.0000356		273	1		LT-NO:LP-DIR-T	0	sp107b2	u		0	0	0	sp107	273
pmagpy-2.30	This study		0.4	5.6	3.6	sp107b2:LP-DIR-T	0.0000354		273	2		LT-T-Z:LP-DIR-T	0	sp107b2	u		0	0	0	sp107	373
pmagpy-2.30	This study		0.5	5.4	3.2	sp107b2:LP-DIR-T	0.0000347		273	3		LT-T-Z:LP-DIR-T	0	sp107b2	u		0	0	0	sp107	423
pmagpy-2.30	This study		0.7	5.8	3.6	sp107b2:LP-DIR-T	0.0000333		273	4		LT-T-Z:LP-DIR-T	0	sp107b2	u		0	0	0	sp107	473
pmagpy-2.30	This study		0.9	5.4	3.4	sp107b2:LP-DIR-T	0.0000317		273	5		LT-T-Z:LP-DIR-T	0	sp107b2	u		0	0	0	sp107	523
pmagpy-2.30	This study		0.5	5.7	3.4	sp107b2:LP-DIR-T	0.0000299		273	6		LT-T-Z:LP-DIR-T	0	sp107b2	u		0	0	0	sp107	573
pmagpy-2.30	This study		1.6	5.7	3.7	sp107b2:LP-DIR-T	0.0000284		273	7		LT-T-Z:LP-DIR-T	0	sp107b2	u		0	0	0	sp107	623
pmagpy-2.30	This study		0.9	4.8	3.6	sp107b2:LP-DIR-T	0.0000259		273	8		LT-T-Z:LP-DIR-T	0	sp107b2	u		0	0	0	sp107	673
pmagpy-2.30	This study		1.4	5.6	3.5	sp107b2:LP-DIR-T	0.0000209		273	9		LT-T-Z:LP-DIR-T	0	sp107b2	u		0	0	0	sp107	723
pmagpy-2.30	This study		1.4	5.7	3.6	sp107b2:LP-DIR-T	0.0000187		273	10		LT-T-Z:LP-DIR-T	0	sp107b2	u		0	0	0	sp107	748
pmagpy-2.30	This study		1.5	5.7	3.4	sp107b2:LP-DIR-T	0.0000152		273	11		LT-T-Z:LP-DIR-T	0	sp107b2	u		0	0	0	sp107	773
pmagpy-2.30	This study		1.8	5.9	3.6	sp107b2:LP-DIR-T	0.0000129		273	12		LT-T-Z:LP-DIR-T	0	sp107b2	u		0	0	0	sp107	783
