tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	external_database_ids	external_database_names	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-120.00	318-U1359B-019H_1A-120.00	318-U1359B-019H_1A-120.00	""	LIMS	318-U1359B-019H_1A-120.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	25.1		g	80.6	4.175e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-120.00	318-U1359B-019H_1A-120.00	318-U1359B-019H_1A-120.00	""	LIMS	318-U1359B-019H_1A-120.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	55.5		g	49	6.763e-09	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-125.00	318-U1359B-019H_1A-125.00	318-U1359B-019H_1A-125.00	""	LIMS	318-U1359B-019H_1A-125.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	314.9		g	88.3	3.336e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-125.00	318-U1359B-019H_1A-125.00	318-U1359B-019H_1A-125.00	""	LIMS	318-U1359B-019H_1A-125.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	39.5		g	53.6	5.647e-09	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-130.00	318-U1359B-019H_1A-130.00	318-U1359B-019H_1A-130.00	""	LIMS	318-U1359B-019H_1A-130.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	257.2		g	88.2	3.313e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-130.00	318-U1359B-019H_1A-130.00	318-U1359B-019H_1A-130.00	""	LIMS	318-U1359B-019H_1A-130.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	76.7		g	54.3	6.467e-09	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-135.00	318-U1359B-019H_1A-135.00	318-U1359B-019H_1A-135.00	""	LIMS	318-U1359B-019H_1A-135.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	0.6		g	76.7	5.032e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-135.00	318-U1359B-019H_1A-135.00	318-U1359B-019H_1A-135.00	""	LIMS	318-U1359B-019H_1A-135.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	66.9		g	59	1.357e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-140.00	318-U1359B-019H_1A-140.00	318-U1359B-019H_1A-140.00	""	LIMS	318-U1359B-019H_1A-140.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	25.5		g	75.4	6.908e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-140.00	318-U1359B-019H_1A-140.00	318-U1359B-019H_1A-140.00	""	LIMS	318-U1359B-019H_1A-140.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	28.9		g	52.9	1.267e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-145.00	318-U1359B-019H_1A-145.00	318-U1359B-019H_1A-145.00	""	LIMS	318-U1359B-019H_1A-145.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	17.6		g	74.3	7.580e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-145.00	318-U1359B-019H_1A-145.00	318-U1359B-019H_1A-145.00	""	LIMS	318-U1359B-019H_1A-145.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	23		g	58.5	1.293e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-15.00	318-U1359B-019H_1A-15.00	318-U1359B-019H_1A-15.00	""	LIMS	318-U1359B-019H_1A-15.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	49.8		g	76.6	3.337e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-15.00	318-U1359B-019H_1A-15.00	318-U1359B-019H_1A-15.00	""	LIMS	318-U1359B-019H_1A-15.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	10.4		g	-7.7E0	1.824e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-150.00	318-U1359B-019H_1A-150.00	318-U1359B-019H_1A-150.00	""	LIMS	318-U1359B-019H_1A-150.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	13.4		g	77.8	6.448e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-150.00	318-U1359B-019H_1A-150.00	318-U1359B-019H_1A-150.00	""	LIMS	318-U1359B-019H_1A-150.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	57.9		g	46.3	1.553e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-20.00	318-U1359B-019H_1A-20.00	318-U1359B-019H_1A-20.00	""	LIMS	318-U1359B-019H_1A-20.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	13		g	77.9	3.524e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-20.00	318-U1359B-019H_1A-20.00	318-U1359B-019H_1A-20.00	""	LIMS	318-U1359B-019H_1A-20.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	21.2		g	-3E-1	1.323e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-25.00	318-U1359B-019H_1A-25.00	318-U1359B-019H_1A-25.00	""	LIMS	318-U1359B-019H_1A-25.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	4.6		g	78.7	3.760e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-25.00	318-U1359B-019H_1A-25.00	318-U1359B-019H_1A-25.00	""	LIMS	318-U1359B-019H_1A-25.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	16.7		g	28.4	5.591e-09	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-30.00	318-U1359B-019H_1A-30.00	318-U1359B-019H_1A-30.00	""	LIMS	318-U1359B-019H_1A-30.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	344.8		g	77.8	3.544e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-30.00	318-U1359B-019H_1A-30.00	318-U1359B-019H_1A-30.00	""	LIMS	318-U1359B-019H_1A-30.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	24.9		g	38.6	9.904e-09	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-35.00	318-U1359B-019H_1A-35.00	318-U1359B-019H_1A-35.00	""	LIMS	318-U1359B-019H_1A-35.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	1.8		g	73.3	4.477e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-35.00	318-U1359B-019H_1A-35.00	318-U1359B-019H_1A-35.00	""	LIMS	318-U1359B-019H_1A-35.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	24.2		g	25.4	2.577e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-40.00	318-U1359B-019H_1A-40.00	318-U1359B-019H_1A-40.00	""	LIMS	318-U1359B-019H_1A-40.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	12		g	73.4	5.657e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-40.00	318-U1359B-019H_1A-40.00	318-U1359B-019H_1A-40.00	""	LIMS	318-U1359B-019H_1A-40.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	30.3		g	25	3.721e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-45.00	318-U1359B-019H_1A-45.00	318-U1359B-019H_1A-45.00	""	LIMS	318-U1359B-019H_1A-45.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	4.1		g	76.5	6.202e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-45.00	318-U1359B-019H_1A-45.00	318-U1359B-019H_1A-45.00	""	LIMS	318-U1359B-019H_1A-45.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	339.5		g	30.3	2.703e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-5.00	318-U1359B-019H_1A-5.00	318-U1359B-019H_1A-5.00	""	LIMS	318-U1359B-019H_1A-5.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	310.4		g	86.7	5.035e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-5.00	318-U1359B-019H_1A-5.00	318-U1359B-019H_1A-5.00	""	LIMS	318-U1359B-019H_1A-5.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	81.7		g	70.4	2.462e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-50.00	318-U1359B-019H_1A-50.00	318-U1359B-019H_1A-50.00	""	LIMS	318-U1359B-019H_1A-50.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	357.6		g	81.7	6.072e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-50.00	318-U1359B-019H_1A-50.00	318-U1359B-019H_1A-50.00	""	LIMS	318-U1359B-019H_1A-50.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	349.5		g	20.5	2.192e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-55.00	318-U1359B-019H_1A-55.00	318-U1359B-019H_1A-55.00	""	LIMS	318-U1359B-019H_1A-55.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	16.4		g	79.6	6.387e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-55.00	318-U1359B-019H_1A-55.00	318-U1359B-019H_1A-55.00	""	LIMS	318-U1359B-019H_1A-55.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	6.2		g	20.3	2.579e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-60.00	318-U1359B-019H_1A-60.00	318-U1359B-019H_1A-60.00	""	LIMS	318-U1359B-019H_1A-60.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	9.2		g	76.1	7.110e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-60.00	318-U1359B-019H_1A-60.00	318-U1359B-019H_1A-60.00	""	LIMS	318-U1359B-019H_1A-60.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	16		g	13.6	3.367e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-65.00	318-U1359B-019H_1A-65.00	318-U1359B-019H_1A-65.00	""	LIMS	318-U1359B-019H_1A-65.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	8.5		g	77.4	6.868e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-65.00	318-U1359B-019H_1A-65.00	318-U1359B-019H_1A-65.00	""	LIMS	318-U1359B-019H_1A-65.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	16.5		g	-3.1E0	3.285e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-70.00	318-U1359B-019H_1A-70.00	318-U1359B-019H_1A-70.00	""	LIMS	318-U1359B-019H_1A-70.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	15.1		g	82	5.568e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-70.00	318-U1359B-019H_1A-70.00	318-U1359B-019H_1A-70.00	""	LIMS	318-U1359B-019H_1A-70.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	25.5		g	-3.43E1	2.669e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-75.00	318-U1359B-019H_1A-75.00	318-U1359B-019H_1A-75.00	""	LIMS	318-U1359B-019H_1A-75.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	15		g	78.8	4.467e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-75.00	318-U1359B-019H_1A-75.00	318-U1359B-019H_1A-75.00	""	LIMS	318-U1359B-019H_1A-75.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	13.5		g	-5.54E1	4.481e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-80.00	318-U1359B-019H_1A-80.00	318-U1359B-019H_1A-80.00	""	LIMS	318-U1359B-019H_1A-80.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	10.8		g	69.4	3.699e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-80.00	318-U1359B-019H_1A-80.00	318-U1359B-019H_1A-80.00	""	LIMS	318-U1359B-019H_1A-80.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	9.7		g	-4.76E1	7.302e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-85.00	318-U1359B-019H_1A-85.00	318-U1359B-019H_1A-85.00	""	LIMS	318-U1359B-019H_1A-85.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	354.5		g	73.8	3.199e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-85.00	318-U1359B-019H_1A-85.00	318-U1359B-019H_1A-85.00	""	LIMS	318-U1359B-019H_1A-85.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	352.8		g	-5.26E1	7.767e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-90.00	318-U1359B-019H_1A-90.00	318-U1359B-019H_1A-90.00	""	LIMS	318-U1359B-019H_1A-90.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	339.5		g	69.3	3.793e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-90.00	318-U1359B-019H_1A-90.00	318-U1359B-019H_1A-90.00	""	LIMS	318-U1359B-019H_1A-90.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	338.5		g	-4.61E1	6.917e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-95.00	318-U1359B-019H_1A-95.00	318-U1359B-019H_1A-95.00	""	LIMS	318-U1359B-019H_1A-95.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	0.9		g	69.6	5.133e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_1A-95.00	318-U1359B-019H_1A-95.00	318-U1359B-019H_1A-95.00	""	LIMS	318-U1359B-019H_1A-95.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	345.5		g	-2.89E1	5.867e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_2A-0.00	318-U1359B-019H_2A-0.00	318-U1359B-019H_2A-0.00	"3348750435.37525"	LIMS	318-U1359B-019H_2A-0.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	9		g	70	2.990e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_2A-0.00	318-U1359B-019H_2A-0.00	318-U1359B-019H_2A-0.00	"3348750843.81275"	LIMS	318-U1359B-019H_2A-0.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:45:00.00	8		g	19.2	5.896e-09	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_2A-10.00	318-U1359B-019H_2A-10.00	318-U1359B-019H_2A-10.00	""	LIMS	318-U1359B-019H_2A-10.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	26.3		g	78.8	4.257e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_2A-10.00	318-U1359B-019H_2A-10.00	318-U1359B-019H_2A-10.00	""	LIMS	318-U1359B-019H_2A-10.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:45:00.00	8.5		g	25.1	7.814e-09	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_2A-100.00	318-U1359B-019H_2A-100.00	318-U1359B-019H_2A-100.00	""	LIMS	318-U1359B-019H_2A-100.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	24.7		g	81.1	2.042e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_2A-100.00	318-U1359B-019H_2A-100.00	318-U1359B-019H_2A-100.00	""	LIMS	318-U1359B-019H_2A-100.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:45:00.00	277.6		g	42	4.156e-09	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_2A-105.00	318-U1359B-019H_2A-105.00	318-U1359B-019H_2A-105.00	""	LIMS	318-U1359B-019H_2A-105.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	16.2		g	78.1	3.006e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_2A-105.00	318-U1359B-019H_2A-105.00	318-U1359B-019H_2A-105.00	""	LIMS	318-U1359B-019H_2A-105.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:45:00.00	168.6		g	68.9	5.991e-09	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_2A-110.00	318-U1359B-019H_2A-110.00	318-U1359B-019H_2A-110.00	""	LIMS	318-U1359B-019H_2A-110.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	37		g	79.3	3.568e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_2A-110.00	318-U1359B-019H_2A-110.00	318-U1359B-019H_2A-110.00	""	LIMS	318-U1359B-019H_2A-110.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:45:00.00	136.2		g	34.6	5.354e-09	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_2A-115.00	318-U1359B-019H_2A-115.00	318-U1359B-019H_2A-115.00	""	LIMS	318-U1359B-019H_2A-115.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	50.1		g	80.9	3.770e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_2A-115.00	318-U1359B-019H_2A-115.00	318-U1359B-019H_2A-115.00	""	LIMS	318-U1359B-019H_2A-115.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:45:00.00	118.5		g	12.4	5.268e-09	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_2A-120.00	318-U1359B-019H_2A-120.00	318-U1359B-019H_2A-120.00	""	LIMS	318-U1359B-019H_2A-120.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:39:00.00	46.9		g	76.3	4.641e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
TAUXE	This study	318	U1359B	318-U1359B-019H_2A-120.00	318-U1359B-019H_2A-120.00	318-U1359B-019H_2A-120.00	""	LIMS	318-U1359B-019H_2A-120.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:11:16:45:00.00	61.7		g	15.1	3.459e-09	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
