tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_expedition_name	er_formation_name	er_fossil_name	er_location_name	er_member_name	er_mineral_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_charging_mode	measurement_chi_mass	measurement_chi_qdr_mass	measurement_chi_qdr_volume	measurement_chi_volume	measurement_composite_depth	measurement_core_depth	measurement_csd	measurement_date	measurement_dec	measurement_demagn_code	measurement_description	measurement_elevation	measurement_flag	measurement_freq	measurement_height	measurement_inc	measurement_lab_field_ac	measurement_lab_field_dc	measurement_loop_n	measurement_loop_x	measurement_magn_mass	measurement_magn_moment	measurement_magn_volume	measurement_magnitude	measurement_number	measurement_orient_phi	measurement_orient_theta	measurement_pos_x	measurement_pos_y	measurement_pos_z	measurement_positions	measurement_r2	measurement_sd	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_sweep_rate	measurement_temp	measurement_temp_change	measurement_time_zone	treatment_ac_field	treatment_ac_field_dc_off	treatment_ac_field_dc_on	treatment_ac_field_decay_rate	treatment_dc_field	treatment_dc_field_ac_off	treatment_dc_field_ac_on	treatment_dc_field_decay_rate	treatment_dc_field_phi	treatment_dc_field_theta	treatment_mw_energy	treatment_mw_integral	treatment_mw_power	treatment_mw_time	treatment_temp	treatment_temp_dc_off	treatment_temp_dc_on	treatment_temp_decay_rate
	This study	318			U1359A			318-U1359A-015H-6-W-25	318-U1359A-015H-6-W-25	318-U1359A-015H-6-W-25		318-U1359A-015H-6-W-25-LP-DIR-AF		LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-2.36								6.5	2010:02:13:18:36:46.48	105.3		average of multiple measurements.		g			61.2						0.0000000326			5									0	0	0	u		273			0.04				0				0	0					273			
	This study	318			U1359A			318-U1359A-015H-6-W-25	318-U1359A-015H-6-W-25	318-U1359A-015H-6-W-25		318-U1359A-015H-6-W-25-LP-DIR-AF		LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-2.36								7.5	2010:02:13:19:16:35.64	108.3		average of multiple measurements.		g			63.1						0.00000002			6									0	0	0	u		273			0.05				0				0	0					273			
	This study	318			U1359A			318-U1359A-017H-1-W-108	318-U1359A-017H-1-W-108	318-U1359A-017H-1-W-108		318-U1359A-017H-1-W-108-LP-DIR-AF		LT-NO:DE-VM:LP-DIR-AF	pmagpy-2.36								2.9	2010:02:13:21:33:50.59	157		average of multiple measurements.		g			76						0.000000403			1									0	0	0	u		273			0				0				0	0					273			
	This study	318			U1359A			318-U1359A-017H-1-W-108	318-U1359A-017H-1-W-108	318-U1359A-017H-1-W-108		318-U1359A-017H-1-W-108-LP-DIR-AF		LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-2.36								6.3	2010:02:13:22:34:29.10	137.3		average of multiple measurements.		g			74.1						0.000000259			2									0	0	0	u		273			0.005				0				0	0					273			
	This study	318			U1359A			318-U1359A-017H-1-W-108	318-U1359A-017H-1-W-108	318-U1359A-017H-1-W-108		318-U1359A-017H-1-W-108-LP-DIR-AF		LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-2.36								4.1	2010:02:14:00:09:04.07	145.3		average of multiple measurements.		g			75.1						0.000000201			3									0	0	0	u		273			0.01				0				0	0					273			
	This study	318			U1359A			318-U1359A-017H-1-W-108	318-U1359A-017H-1-W-108	318-U1359A-017H-1-W-108		318-U1359A-017H-1-W-108-LP-DIR-AF		LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-2.36								4.2	2010:02:14:03:23:56.15	146.5		average of multiple measurements.		g			76.2						0.000000193			4									0	0	0	u		273			0.015				0				0	0					273			
	This study	318			U1359A			318-U1359A-017H-1-W-108	318-U1359A-017H-1-W-108	318-U1359A-017H-1-W-108		318-U1359A-017H-1-W-108-LP-DIR-AF		LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-2.36								4.2	2010:02:14:04:14:47.75	137.7		average of multiple measurements.		g			74						0.000000148			5									0	0	0	u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-017H-1-W-108	318-U1359A-017H-1-W-108	318-U1359A-017H-1-W-108		318-U1359A-017H-1-W-108-LP-DIR-AF		LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-2.36								4.1	2010:02:14:05:02:52.90	142.5		average of multiple measurements.		g			76.5						0.000000111			6									0	0	0	u		273			0.03				0				0	0					273			
	This study	318			U1359A			318-U1359A-017H-1-W-108	318-U1359A-017H-1-W-108	318-U1359A-017H-1-W-108		318-U1359A-017H-1-W-108-LP-DIR-AF		LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-2.36								6.5	2010:02:14:05:47:47.35	137.1		average of multiple measurements.		g			71.8						0.0000000653			7									0	0	0	u		273			0.04				0				0	0					273			
	This study	318			U1359A			318-U1359A-017H-1-W-108	318-U1359A-017H-1-W-108	318-U1359A-017H-1-W-108		318-U1359A-017H-1-W-108-LP-DIR-AF		LT-AF-Z:DE-VM:LP-DIR-AF	pmagpy-2.36								4.3	2010:02:14:07:27:12.32	143.2		average of multiple measurements.		g			74.8						0.0000000379			8									0	0	0	u		273			0.05				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H-1-W-109	318-U1359A-002H-1-W-109	318-U1359A-002H-1-W-109		318-U1359A-002H-1-W-109-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000408				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-002H-2-W-135	318-U1359A-002H-2-W-135	318-U1359A-002H-2-W-135		318-U1359A-002H-2-W-135-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000353				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-002H-3-W-45	318-U1359A-002H-3-W-45	318-U1359A-002H-3-W-45		318-U1359A-002H-3-W-45-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000382				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-002H-4-W-65	318-U1359A-002H-4-W-65	318-U1359A-002H-4-W-65		318-U1359A-002H-4-W-65-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.0004				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-002H-5-W-36	318-U1359A-002H-5-W-36	318-U1359A-002H-5-W-36		318-U1359A-002H-5-W-36-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000463				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-002H-6-W-7	318-U1359A-002H-6-W-7	318-U1359A-002H-6-W-7		318-U1359A-002H-6-W-7-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000304				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-003H-2-W-37	318-U1359A-003H-2-W-37	318-U1359A-003H-2-W-37		318-U1359A-003H-2-W-37-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000379				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-003H-1-W-50	318-U1359A-003H-1-W-50	318-U1359A-003H-1-W-50		318-U1359A-003H-1-W-50-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.00044				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-003H-3-W-84	318-U1359A-003H-3-W-84	318-U1359A-003H-3-W-84		318-U1359A-003H-3-W-84-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000486				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-003H-4-W-16	318-U1359A-003H-4-W-16	318-U1359A-003H-4-W-16		318-U1359A-003H-4-W-16-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000446				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-003H-5-W-26	318-U1359A-003H-5-W-26	318-U1359A-003H-5-W-26		318-U1359A-003H-5-W-26-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000481				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-003H-6-W-66	318-U1359A-003H-6-W-66	318-U1359A-003H-6-W-66		318-U1359A-003H-6-W-66-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000412				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-003H-7-W-57	318-U1359A-003H-7-W-57	318-U1359A-003H-7-W-57		318-U1359A-003H-7-W-57-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000527				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000357				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-004H-3-W-77	318-U1359A-004H-3-W-77	318-U1359A-004H-3-W-77		318-U1359A-004H-3-W-77-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000643				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-004H-5-W-139	318-U1359A-004H-5-W-139	318-U1359A-004H-5-W-139		318-U1359A-004H-5-W-139-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000106				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-004H-4-W-44	318-U1359A-004H-4-W-44	318-U1359A-004H-4-W-44		318-U1359A-004H-4-W-44-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000618				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-004H-6-W-85	318-U1359A-004H-6-W-85	318-U1359A-004H-6-W-85		318-U1359A-004H-6-W-85-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000298				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-004H-5-W-139	318-U1359A-004H-5-W-139	318-U1359A-004H-5-W-139		318-U1359A-004H-5-W-139-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000104				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-006H-6-W-22	318-U1359A-006H-6-W-22	318-U1359A-006H-6-W-22		318-U1359A-006H-6-W-22-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000396				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-006H-2-W-95	318-U1359A-006H-2-W-95	318-U1359A-006H-2-W-95		318-U1359A-006H-2-W-95-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000378				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-006H-3-W-125	318-U1359A-006H-3-W-125	318-U1359A-006H-3-W-125		318-U1359A-006H-3-W-125-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000106				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-006H-4-W-59	318-U1359A-006H-4-W-59	318-U1359A-006H-4-W-59		318-U1359A-006H-4-W-59-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000364				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-007H-2-W-125	318-U1359A-007H-2-W-125	318-U1359A-007H-2-W-125		318-U1359A-007H-2-W-125-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000247				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-007H-1-W-54	318-U1359A-007H-1-W-54	318-U1359A-007H-1-W-54		318-U1359A-007H-1-W-54-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000415				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-007H-3-W-46	318-U1359A-007H-3-W-46	318-U1359A-007H-3-W-46		318-U1359A-007H-3-W-46-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.0000905				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-007H-5-W-52	318-U1359A-007H-5-W-52	318-U1359A-007H-5-W-52		318-U1359A-007H-5-W-52-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000471				2010:02:09:00:18:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-008H-5-W-129	318-U1359A-008H-5-W-129	318-U1359A-008H-5-W-129		318-U1359A-008H-5-W-129-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000259				2010:02:09:00:19:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-008H-6-W-101	318-U1359A-008H-6-W-101	318-U1359A-008H-6-W-101		318-U1359A-008H-6-W-101-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000245				2010:02:09:00:19:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-009H-2-W-70	318-U1359A-009H-2-W-70	318-U1359A-009H-2-W-70		318-U1359A-009H-2-W-70-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000416				2010:02:09:00:19:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-009H-3-W-70	318-U1359A-009H-3-W-70	318-U1359A-009H-3-W-70		318-U1359A-009H-3-W-70-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000539				2010:02:09:00:19:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-009H-4-W-105	318-U1359A-009H-4-W-105	318-U1359A-009H-4-W-105		318-U1359A-009H-4-W-105-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000483				2010:02:09:00:19:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-009H-5-W-17	318-U1359A-009H-5-W-17	318-U1359A-009H-5-W-17		318-U1359A-009H-5-W-17-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000351				2010:02:09:00:19:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-009H-6-W-31	318-U1359A-009H-6-W-31	318-U1359A-009H-6-W-31		318-U1359A-009H-6-W-31-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000452				2010:02:09:00:19:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-010H-1-W-94	318-U1359A-010H-1-W-94	318-U1359A-010H-1-W-94		318-U1359A-010H-1-W-94-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000548				2010:02:09:00:19:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-010H-2-W-73	318-U1359A-010H-2-W-73	318-U1359A-010H-2-W-73		318-U1359A-010H-2-W-73-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000675				2010:02:09:00:19:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-010H-3-W-94	318-U1359A-010H-3-W-94	318-U1359A-010H-3-W-94		318-U1359A-010H-3-W-94-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000604				2010:02:09:00:19:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-010H-4-W-37	318-U1359A-010H-4-W-37	318-U1359A-010H-4-W-37		318-U1359A-010H-4-W-37-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000464				2010:02:09:00:19:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-010H-5-W-101	318-U1359A-010H-5-W-101	318-U1359A-010H-5-W-101		318-U1359A-010H-5-W-101-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000549				2010:02:09:00:19:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-010H-6-W-65	318-U1359A-010H-6-W-65	318-U1359A-010H-6-W-65		318-U1359A-010H-6-W-65-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000294				2010:02:09:00:19:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-010H-7-W-39	318-U1359A-010H-7-W-39	318-U1359A-010H-7-W-39		318-U1359A-010H-7-W-39-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000249				2010:02:09:00:19:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-011H-1-W-119	318-U1359A-011H-1-W-119	318-U1359A-011H-1-W-119		318-U1359A-011H-1-W-119-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000334				2010:02:09:00:19:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-011H-2-W-70	318-U1359A-011H-2-W-70	318-U1359A-011H-2-W-70		318-U1359A-011H-2-W-70-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.00043				2010:02:09:00:19:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-011H-3-W-70	318-U1359A-011H-3-W-70	318-U1359A-011H-3-W-70		318-U1359A-011H-3-W-70-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000595				2010:02:09:00:19:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-011H-4-W-70	318-U1359A-011H-4-W-70	318-U1359A-011H-4-W-70		318-U1359A-011H-4-W-70-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000506				2010:02:09:00:19:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-011H-5-W-70	318-U1359A-011H-5-W-70	318-U1359A-011H-5-W-70		318-U1359A-011H-5-W-70-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.0005				2010:02:09:00:19:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-011H-6-W-44	318-U1359A-011H-6-W-44	318-U1359A-011H-6-W-44		318-U1359A-011H-6-W-44-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.0000819				2010:02:09:00:19:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-012H-1-W-104	318-U1359A-012H-1-W-104	318-U1359A-012H-1-W-104		318-U1359A-012H-1-W-104-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000118				2010:02:09:00:19:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-012H-3-W-50	318-U1359A-012H-3-W-50	318-U1359A-012H-3-W-50		318-U1359A-012H-3-W-50-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000117				2010:02:09:00:19:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-012H-5-W-70	318-U1359A-012H-5-W-70	318-U1359A-012H-5-W-70		318-U1359A-012H-5-W-70-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.0000671				2010:02:09:00:19:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-013H-2-W-70	318-U1359A-013H-2-W-70	318-U1359A-013H-2-W-70		318-U1359A-013H-2-W-70-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000111				2010:02:09:00:19:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-013H-4-W-89	318-U1359A-013H-4-W-89	318-U1359A-013H-4-W-89		318-U1359A-013H-4-W-89-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.0000879				2010:02:09:00:20:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-013H-6-W-88	318-U1359A-013H-6-W-88	318-U1359A-013H-6-W-88		318-U1359A-013H-6-W-88-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000123				2010:02:09:00:20:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-014H-2-W-60	318-U1359A-014H-2-W-60	318-U1359A-014H-2-W-60		318-U1359A-014H-2-W-60-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.00009				2010:02:09:00:20:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-014H-4-W-93	318-U1359A-014H-4-W-93	318-U1359A-014H-4-W-93		318-U1359A-014H-4-W-93-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000105				2010:02:09:00:20:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-014H-6-W-13	318-U1359A-014H-6-W-13	318-U1359A-014H-6-W-13		318-U1359A-014H-6-W-13-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.00031				2010:02:09:00:20:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-015H-2-W-56	318-U1359A-015H-2-W-56	318-U1359A-015H-2-W-56		318-U1359A-015H-2-W-56-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.0000897				2010:02:09:00:20:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-015H-4-W-83	318-U1359A-015H-4-W-83	318-U1359A-015H-4-W-83		318-U1359A-015H-4-W-83-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000241				2010:02:09:00:20:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-015H-6-W-25	318-U1359A-015H-6-W-25	318-U1359A-015H-6-W-25		318-U1359A-015H-6-W-25-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000447				2010:02:09:00:20:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-017H-2-W-64	318-U1359A-017H-2-W-64	318-U1359A-017H-2-W-64		318-U1359A-017H-2-W-64-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000225				2010:02:09:00:20:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-017H-1-W-108	318-U1359A-017H-1-W-108	318-U1359A-017H-1-W-108		318-U1359A-017H-1-W-108-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000385				2010:02:09:00:20:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-018X-4-W-67	318-U1359A-018X-4-W-67	318-U1359A-018X-4-W-67		318-U1359A-018X-4-W-67-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.0000989				2010:02:09:00:20:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-018X-6-W-57	318-U1359A-018X-6-W-57	318-U1359A-018X-6-W-57		318-U1359A-018X-6-W-57-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000105				2010:02:09:00:20:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-017H-1-W-108	318-U1359A-017H-1-W-108	318-U1359A-017H-1-W-108		318-U1359A-017H-1-W-108-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000384				2010:02:09:00:20:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-017H-2-W-64	318-U1359A-017H-2-W-64	318-U1359A-017H-2-W-64		318-U1359A-017H-2-W-64-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000222				2010:02:09:00:20:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-018X-4-W-67	318-U1359A-018X-4-W-67	318-U1359A-018X-4-W-67		318-U1359A-018X-4-W-67-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000101				2010:02:09:00:20:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-018X-6-W-57	318-U1359A-018X-6-W-57	318-U1359A-018X-6-W-57		318-U1359A-018X-6-W-57-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000119				2010:02:09:00:20:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-019X-2-W-40	318-U1359A-019X-2-W-40	318-U1359A-019X-2-W-40		318-U1359A-019X-2-W-40-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000392				2010:02:09:00:20:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-019X-4-W-40	318-U1359A-019X-4-W-40	318-U1359A-019X-4-W-40		318-U1359A-019X-4-W-40-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000516				2010:02:09:00:20:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-021X-2-W-25	318-U1359A-021X-2-W-25	318-U1359A-021X-2-W-25		318-U1359A-021X-2-W-25-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000253				2010:02:09:00:20:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-021X-4-W-18	318-U1359A-021X-4-W-18	318-U1359A-021X-4-W-18		318-U1359A-021X-4-W-18-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000197				2010:02:09:00:20:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-021X-5-W-77	318-U1359A-021X-5-W-77	318-U1359A-021X-5-W-77		318-U1359A-021X-5-W-77-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.000377				2010:02:09:00:20:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-022X-2-W-95	318-U1359A-022X-2-W-95	318-U1359A-022X-2-W-95		318-U1359A-022X-2-W-95-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.0000717				2010:02:09:00:20:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-022X-3-W-38	318-U1359A-022X-3-W-38	318-U1359A-022X-3-W-38		318-U1359A-022X-3-W-38-LP-AN-MS		LP-X:AE-H:LP-AN-MS						0.0000874				2010:02:09:00:20:00.00			Bulk sucsecptibility measurement.		g												1												u																						
	This study	318			U1359A			318-U1359A-002H_2A-0	318-U1359A-002H_2A-0	318-U1359A-002H_2A-0		318-U1359A-002H-2A-0-LT-NO		LT-NO	pmagpy-2.36									2010:02:09:00:20:00.00	15.6				g			57.8						0.000000594			1												u		273			0				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-0.05	318-U1359A-002H_2A-0.05	318-U1359A-002H_2A-0.05		318-U1359A-002H-2A-0-05-LT-NO		LT-NO	pmagpy-2.36									2010:02:09:00:20:00.00	5.2				g			64.8						0.000000965			1												u		273			0				0				0	0					273			
	This study	318			U1359A			318-U1359A-002H_2A-0.1	318-U1359A-002H_2A-0.1	318-U1359A-002H_2A-0.1		318-U1359A-002H-2A-0-1-LT-NO		LT-NO	pmagpy-2.36									2010:02:09:00:20:00.00	328.9				g			63						0.000000947			1												u		273			0				0				0	0					273			
