tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	magn_moment	meas_n_orient	meas_temp	measurement	method_codes	quality	software_packages	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.3	220.40	-53.6	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.59E-06	4	2.73E+02	1	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-07-28T14:57:00Z	0	0	0	0	2.73E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.3	222.00	-53.7	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.43E-06	4	2.73E+02	2	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-07-28T16:26:00Z	0	0	0	0	3.73E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.3	221.70	-56	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.51E-06	4	2.73E+02	3	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-07-28T17:52:00Z	0	2.00E-05	0	-90	3.73E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.3	220.80	-67.3	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.27E-06	4	2.73E+02	4	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-07-28T19:26:00Z	0	2.00E-05	0	-90	4.73E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.3	222.50	-54.7	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	8.80E-07	4	2.73E+02	5	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-07-28T21:02:00Z	0	0	0	0	4.73E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.4	220.40	-54.4	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	7.27E-07	4	2.73E+02	6	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-07-29T15:42:00Z	0	0	0	0	4.98E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.3	220.60	-59.2	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	8.28E-07	4	2.73E+02	7	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-07-29T17:06:00Z	0	2.00E-05	0	-90	3.73E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	220.10	-69.2	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.19E-06	4	2.73E+02	8	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-07-29T18:39:00Z	0	2.00E-05	0	-90	4.98E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	220.50	-72.6	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.16E-06	4	2.73E+02	9	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-07-29T20:17:00Z	0	2.00E-05	0	-90	5.23E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.3	220.10	-55.3	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	6.20E-07	4	2.73E+02	10	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-07-29T21:56:00Z	0	0	0	0	5.23E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.3	220.90	-54.2	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	5.12E-07	4	2.73E+02	11	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-01T15:43:00Z	0	0	0	0	5.48E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	221.90	-72.6	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	9.73E-07	4	2.73E+02	12	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-01T17:21:00Z	0	2.00E-05	0	-90	4.98E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	221.40	-75	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.10E-06	4	2.73E+02	13	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-01T19:20:00Z	0	2.00E-05	0	-90	5.48E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	220.40	-77	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.09E-06	4	2.73E+02	14	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-01T21:23:00Z	0	2.00E-05	0	-90	5.73E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.3	222.20	-55.6	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	4.47E-07	4	2.73E+02	15	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-02T15:52:00Z	0	0	0	0	5.73E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.3	221.50	-54.4	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	3.66E-07	4	2.73E+02	16	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-02T17:41:00Z	0	0	0	0	5.98E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	221.80	-77.9	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	9.29E-07	4	2.73E+02	17	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-02T19:41:00Z	0	2.00E-05	0	-90	5.48E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	222.80	-79.5	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.03E-06	4	2.73E+02	18	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-02T21:33:00Z	0	2.00E-05	0	-90	5.98E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	218.50	-83	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.04E-06	4	2.73E+02	19	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-03T15:48:00Z	0	2.00E-05	0	-90	6.23E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.3	219.30	-59.9	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	3.03E-07	4	2.73E+02	20	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-03T17:34:00Z	0	0	0	0	6.23E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.3	218.80	-58.6	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	2.21E-07	4	2.73E+02	21	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-03T19:25:00Z	0	0	0	0	6.48E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	219.20	-84.3	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	8.88E-07	4	2.73E+02	22	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-03T21:48:00Z	0	2.00E-05	0	-90	5.98E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	231.30	-84.7	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.02E-06	4	2.73E+02	23	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-04T15:59:00Z	0	2.00E-05	0	-90	6.48E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	229.70	-86.5	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.07E-06	4	2.73E+02	24	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-04T17:45:00Z	0	2.00E-05	0	-90	6.73E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.3	220.00	-65.6	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	2.02E-07	4	2.73E+02	25	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-04T19:33:00Z	0	0	0	0	6.73E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.3	217.30	-66.6	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.47E-07	4	2.73E+02	26	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-04T21:32:00Z	0	0	0	0	6.98E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	223.00	-87.1	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.06E-06	4	2.73E+02	27	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-05T15:58:00Z	0	2.00E-05	0	-90	6.48E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.1	236.60	-88.3	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.21E-06	4	2.73E+02	28	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-05T17:49:00Z	0	2.00E-05	0	-90	6.98E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	297.00	-89.6	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.30E-06	4	2.73E+02	29	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-05T19:38:00Z	0	2.00E-05	0	-90	7.23E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	220.20	-71.2	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.39E-07	4	2.73E+02	30	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-05T21:28:00Z	0	0	0	0	7.23E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	225.20	-73.2	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	8.66E-08	4	2.73E+02	31	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-08T16:04:00Z	0	0	0	0	7.48E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	318.20	-88.3	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.24E-06	4	2.73E+02	32	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-08T17:53:00Z	0	2.00E-05	0	-90	6.98E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	345.40	-87.9	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.30E-06	4	2.73E+02	33	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-08T19:45:00Z	0	2.00E-05	0	-90	7.48E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	342.60	-89	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.33E-06	4	2.73E+02	34	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-08T21:39:00Z	0	2.00E-05	0	-90	7.73E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	217.50	-79.6	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	8.59E-08	4	2.73E+02	35	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-09T15:50:00Z	0	0	0	0	7.73E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	210.60	-75.9	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	6.98E-08	4	2.73E+02	36	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-09T17:47:00Z	0	0	0	0	7.83E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	32.20	-88.4	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.15E-06	4	2.73E+02	37	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-09T20:39:00Z	0	2.00E-05	0	-90	7.48E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	66.40	-88.4	hw128d4:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.17E-06	4	2.73E+02	38	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d4	u	2011-08-10T17:29:00Z	0	2.00E-05	0	-90	7.83E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.5	257.60	-25.3	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	2.11E-06	4	2.73E+02	1	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-07-28T14:57:00Z	0	0	0	0	2.73E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.5	259.20	-26.5	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.78E-06	4	2.73E+02	2	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-07-28T16:27:00Z	0	0	0	0	3.73E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.5	260.10	-33.3	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.90E-06	4	2.73E+02	3	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-07-28T17:52:00Z	0	2.00E-05	0	-90	3.73E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.3	264.70	-59.7	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.44E-06	4	2.73E+02	4	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-07-28T19:27:00Z	0	2.00E-05	0	-90	4.73E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.5	264.40	-28.7	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	7.91E-07	4	2.73E+02	5	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-07-28T21:03:00Z	0	0	0	0	4.73E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.5	263.20	-28.2	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	6.68E-07	4	2.73E+02	6	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-07-29T15:42:00Z	0	0	0	0	4.98E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.4	263.10	-46	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	8.57E-07	4	2.73E+02	7	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-07-29T17:06:00Z	0	2.00E-05	0	-90	3.73E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.3	265.70	-63	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.40E-06	4	2.73E+02	8	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-07-29T18:39:00Z	0	2.00E-05	0	-90	4.98E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.3	265.60	-65.7	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.38E-06	4	2.73E+02	9	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-07-29T20:17:00Z	0	2.00E-05	0	-90	5.23E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.5	262.20	-29.2	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	5.94E-07	4	2.73E+02	10	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-07-29T21:57:00Z	0	0	0	0	5.23E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.5	265.10	-28.4	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	5.35E-07	4	2.73E+02	11	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-08-01T15:44:00Z	0	0	0	0	5.48E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.3	266.50	-66	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.25E-06	4	2.73E+02	12	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-08-01T17:22:00Z	0	2.00E-05	0	-90	4.98E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	266.20	-66.9	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.34E-06	4	2.73E+02	13	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-08-01T19:21:00Z	0	2.00E-05	0	-90	5.48E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.3	266.50	-69	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.32E-06	4	2.73E+02	14	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-08-01T21:24:00Z	0	2.00E-05	0	-90	5.73E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.5	262.90	-29.8	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	4.98E-07	4	2.73E+02	15	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-08-02T15:53:00Z	0	0	0	0	5.73E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.5	264.70	-28.5	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	4.45E-07	4	2.73E+02	16	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-08-02T17:41:00Z	0	0	0	0	5.98E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.3	266.70	-69.2	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.19E-06	4	2.73E+02	17	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-08-02T19:41:00Z	0	2.00E-05	0	-90	5.48E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.4	268.40	-70.3	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.28E-06	4	2.73E+02	18	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-08-02T21:34:00Z	0	2.00E-05	0	-90	5.98E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.7	269.90	-73.2	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.29E-06	4	2.73E+02	19	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-08-03T15:48:00Z	0	2.00E-05	0	-90	6.23E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.4	264.40	-36.2	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	4.11E-07	4	2.73E+02	20	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-08-03T17:35:00Z	0	0	0	0	6.23E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.5	265.60	-36.3	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	3.16E-07	4	2.73E+02	21	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-08-03T19:25:00Z	0	0	0	0	6.48E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	270.90	-74.9	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.14E-06	4	2.73E+02	22	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-08-03T21:48:00Z	0	2.00E-05	0	-90	5.98E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	270.50	-75.6	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.23E-06	4	2.73E+02	23	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-08-04T15:59:00Z	0	2.00E-05	0	-90	6.48E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.2	271.50	-79.6	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.25E-06	4	2.73E+02	24	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-08-04T17:46:00Z	0	2.00E-05	0	-90	6.73E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.4	266.10	-43.9	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	2.38E-07	4	2.73E+02	25	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-08-04T19:34:00Z	0	0	0	0	6.73E+02
jlsteindorf@ucsd.edu	10.1029/2005GC001141		0.4	266.70	-46.7	hw128d5:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	1.34E-07	4	2.73E+02	26	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.176	hw128d5	u	2011-08-04T21:33:00Z	0	0	0	0	6.98E+02
