"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Treatment Type","Treatment Value","Inclination background & drift corrected (deg)","Declination background & drift corrected (deg)","Intensity background & drift corrected (A/m)","Inclination raw (deg)","Declination raw (deg)","Intensity raw (A/m)","Magnetic moment x (Am²)","Magnetic moment y (Am²)","Magnetic moment z (Am²)","Sample orientation","Raw data","Timestamp (UTC)","Instrument","Text ID","Test No.","Comments"
"999","U999","A","1","H","3","A","2.5","6.025","6.025","IN-LINE AF DEMAG","15","27.8","233.7","2.9008E-6","-47.0","210.3","5.2898E-5","-3.0494E-9","-1.7790E-9","-4.6640E-9","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","5.0","6.050","6.050","IN-LINE AF DEMAG","15","20.6","238.3","1.0661E-6","-68.3","323.9","2.1219E-5","6.1993E-10","-4.5259E-10","-2.3776E-9","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","7.5","6.075","6.075","IN-LINE AF DEMAG","15","-25.9","219.3","7.8706E-7","-65.9","354.3","8.1242E-6","3.2333E-10","-3.2210E-11","-8.9414E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","10.0","6.100","6.100","IN-LINE AF DEMAG","15","-47.4","120.5","1.1337E-6","-78.8","350.8","3.8004E-6","7.1312E-11","-1.1563E-11","-4.4959E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","12.5","6.125","6.125","IN-LINE AF DEMAG","15","-25.2","56.2","1.2669E-6","-73.8","3.1","2.7657E-6","7.5363E-11","4.1295E-12","-3.2031E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","15.0","6.150","6.150","IN-LINE AF DEMAG","15","-15.6","32.0","9.6523E-7","-69.5","58.5","1.8141E-6","3.2414E-11","5.2858E-11","-2.0500E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","17.5","6.175","6.175","IN-LINE AF DEMAG","15","64.1","157.4","1.3655E-7","-11.9","112.9","2.6324E-6","-9.8054E-11","2.3208E-10","-6.5614E-11","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","20.0","6.200","6.200","IN-LINE AF DEMAG","15","20.1","141.7","8.1482E-7","11.0","122.4","2.8632E-6","-1.4749E-10","2.3208E-10","6.5614E-11","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","22.5","6.225","6.225","IN-LINE AF DEMAG","15","-8.6","159.3","1.5353E-6","16.9","163.9","2.4508E-6","-2.2042E-10","6.3594E-11","8.5803E-11","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","25.0","6.250","6.250","IN-LINE AF DEMAG","15","-10.0","202.1","8.6474E-7","11.9","211.6","1.9276E-6","-1.5721E-10","-9.6630E-11","4.7755E-11","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","27.5","6.275","6.275","IN-LINE AF DEMAG","15","-12.6","265.1","1.0021E-6","6.5","141.2","9.0909E-7","-6.8881E-11","5.5335E-11","1.2424E-11","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","30.0","6.300","6.300","IN-LINE AF DEMAG","15","-20.1","259.7","8.8555E-7","-10.9","116.4","2.1224E-6","-9.0760E-11","1.8252E-10","-4.8531E-11","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","32.5","6.325","6.325","IN-LINE AF DEMAG","15","-38.4","221.0","5.0094E-7","-27.1","120.9","2.4651E-6","-1.1021E-10","1.8418E-10","-1.3550E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","35.0","6.350","6.350","IN-LINE AF DEMAG","15","-31.5","172.3","9.5676E-7","-57.6","138.0","2.1401E-6","-8.3467E-11","7.5157E-11","-2.1781E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","37.5","6.375","6.375","IN-LINE AF DEMAG","15","-25.5","177.5","2.4127E-6","-81.0","116.8","2.1090E-6","-1.4586E-11","2.8907E-11","-2.5120E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","40.0","6.400","6.400","IN-LINE AF DEMAG","15","-42.0","186.6","2.3941E-6","-65.1","55.2","1.9988E-6","4.7001E-11","6.7724E-11","-2.1858E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","42.5","6.425","6.425","IN-LINE AF DEMAG","15","-38.5","289.3","2.4548E-6","-42.4","15.3","1.2089E-6","8.4277E-11","2.3125E-11","-9.8227E-11","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","45.0","6.450","6.450","IN-LINE AF DEMAG","15","7.3","303.7","5.1598E-6","28.7","316.4","2.1779E-6","1.3533E-10","-1.2884E-10","1.2618E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","47.5","6.475","6.475","IN-LINE AF DEMAG","15","39.0","275.5","5.0750E-6","59.4","269.1","3.2714E-6","-2.4311E-12","-1.6270E-10","3.3972E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","50.0","6.500","6.500","IN-LINE AF DEMAG","15","45.2","208.8","4.3823E-6","52.5","195.6","3.4587E-6","-1.9854E-10","-5.5335E-11","3.3079E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","52.5","6.525","6.525","IN-LINE AF DEMAG","15","16.0","175.4","3.7762E-6","15.5","169.6","3.6276E-6","-3.3630E-10","6.1943E-11","1.1686E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","55.0","6.550","6.550","IN-LINE AF DEMAG","15","-20.0","200.6","1.5405E-6","-17.4","160.9","3.0513E-6","-2.6904E-10","9.3327E-11","-1.1026E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","57.5","6.575","6.575","IN-LINE AF DEMAG","15","-33.5","266.6","7.5022E-7","-51.2","156.4","2.2196E-6","-1.2480E-10","5.4509E-11","-2.0849E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","60.0","6.600","6.600","IN-LINE AF DEMAG","15","-17.1","257.6","4.5716E-7","-80.1","178.6","1.9834E-6","-3.3225E-11","8.2590E-13","-2.3567E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","62.5","6.625","6.625","IN-LINE AF DEMAG","15","-22.6","197.0","1.1929E-6","-66.4","204.7","2.0756E-6","-7.3743E-11","-3.3862E-11","-2.2946E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","65.0","6.650","6.650","IN-LINE AF DEMAG","15","-21.0","230.9","1.2537E-6","-47.3","205.9","2.5399E-6","-1.5154E-10","-7.3505E-11","-2.2519E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","67.5","6.675","6.675","IN-LINE AF DEMAG","15","-8.3","288.4","1.1706E-6","-50.9","218.6","3.0471E-6","-1.4668E-10","-1.1728E-10","-2.8536E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","70.0","6.700","6.700","IN-LINE AF DEMAG","15","-23.1","262.3","9.1359E-7","-63.2","229.5","2.8792E-6","-8.2657E-11","-9.6630E-11","-3.0982E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","72.5","6.725","6.725","IN-LINE AF DEMAG","15","-57.4","263.4","4.5824E-7","-82.9","243.9","1.9789E-6","-1.0535E-11","-2.1473E-11","-2.3683E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","75.0","6.750","6.750","IN-LINE AF DEMAG","15","-26.9","317.3","8.0498E-7","-82.3","180.0","1.4165E-6","-1.8638E-11","0.0000E+0","-1.6928E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","77.5","6.775","6.775","IN-LINE AF DEMAG","15","-32.8","249.1","1.1089E-6","-55.4","249.7","1.4743E-6","-2.8363E-11","-7.6809E-11","-1.4637E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","80.0","6.800","6.800","IN-LINE AF DEMAG","15","-35.6","257.0","8.1727E-7","-32.9","274.0","1.4216E-6","8.1036E-12","-1.1645E-10","-9.3180E-11","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","82.5","6.825","6.825","IN-LINE AF DEMAG","15","-21.0","350.3","9.2805E-7","-38.1","270.0","7.5114E-7","0.0000E+0","-5.7813E-11","-5.5908E-11","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","85.0","6.850","6.850","IN-LINE AF DEMAG","15","-54.5","27.6","7.6089E-7","-32.1","154.9","1.3616E-6","-1.0211E-10","4.7902E-11","-8.7356E-11","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","87.5","6.875","6.875","IN-LINE AF DEMAG","15","-66.1","142.2","8.4098E-7","-29.2","138.0","2.0540E-6","-1.3047E-10","1.1728E-10","-1.2075E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","90.0","6.900","6.900","IN-LINE AF DEMAG","15","-63.4","164.1","7.0172E-7","-17.8","98.9","2.2440E-6","-3.2414E-11","2.0648E-10","-8.2697E-11","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","92.5","6.925","6.925","IN-LINE AF DEMAG","15","-38.3","223.2","7.2854E-7","10.0","109.8","2.0405E-6","-6.6450E-11","1.8500E-10","4.2708E-11","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","95.0","6.950","6.950","IN-LINE AF DEMAG","15","-44.1","197.2","1.1496E-6","22.3","165.3","2.0179E-6","-1.7666E-10","4.6250E-11","9.2403E-11","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","97.5","6.975","6.975","IN-LINE AF DEMAG","15","-68.2","195.8","1.6196E-6","2.3","226.7","1.7531E-6","-1.1750E-10","-1.2471E-10","8.5415E-12","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","100.0","7.000","7.000","IN-LINE AF DEMAG","15","-75.5","341.3","1.6798E-6","-9.9","328.8","1.0913E-6","8.9950E-11","-5.4509E-11","-2.2519E-11","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","102.5","7.025","7.025","IN-LINE AF DEMAG","15","-46.4","322.1","1.6644E-6","6.8","31.4","1.7302E-6","1.4343E-10","8.7545E-11","2.4848E-11","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","105.0","7.050","7.050","IN-LINE AF DEMAG","15","-39.5","295.7","1.4461E-6","16.5","76.6","1.9734E-6","4.2949E-11","1.8005E-10","6.7556E-11","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","107.5","7.075","7.075","IN-LINE AF DEMAG","15","-38.0","291.6","9.8734E-7","32.7","139.5","1.8241E-6","-1.1426E-10","9.7456E-11","1.1880E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","110.0","7.100","7.100","IN-LINE AF DEMAG","15","-39.8","332.7","6.9987E-7","23.4","178.6","2.2123E-6","-1.9854E-10","4.9554E-12","1.0599E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","112.5","7.125","7.125","IN-LINE AF DEMAG","15","-53.9","232.2","7.3927E-7","-3.8","184.5","2.5652E-6","-2.4959E-10","-1.9822E-11","-2.0577E-11","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","115.0","7.150","7.150","IN-LINE AF DEMAG","15","-30.4","194.6","2.8493E-6","-25.0","178.0","3.9250E-6","-3.4764E-10","1.2389E-11","-2.0034E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","117.5","7.175","7.175","IN-LINE AF DEMAG","15","-29.9","192.9","7.6035E-6","-30.8","185.3","7.9941E-6","-6.6855E-10","-6.1942E-11","-4.9424E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","120.0","7.200","7.200","IN-LINE AF DEMAG","15","-55.8","234.6","8.7667E-6","-58.8","213.3","8.9975E-6","-3.8087E-10","-2.5025E-10","-9.2831E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","122.5","7.225","7.225","IN-LINE AF DEMAG","15","-53.1","297.6","9.8154E-6","-63.8","293.8","8.9810E-6","1.5640E-10","-3.5431E-10","-9.7218E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","125.0","7.250","7.250","IN-LINE AF DEMAG","15","-29.6","356.0","8.5614E-6","-40.0","333.6","7.2306E-6","4.8541E-10","-2.4116E-10","-5.6024E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","127.5","7.275","7.275","IN-LINE AF DEMAG","15","-4.0","55.9","8.8590E-6","-41.0","352.9","2.6107E-6","1.9124E-10","-2.3951E-11","-2.0655E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","130.0","7.300","7.300","IN-LINE AF DEMAG","15","4.8","82.6","9.7180E-6","-34.7","108.6","1.3867E-6","-3.5656E-11","1.0572E-10","-9.5121E-11","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","132.5","7.325","7.325","IN-LINE AF DEMAG","15","9.2","85.1","5.3824E-6","-12.4","77.5","1.2132E-6","2.5121E-11","1.1315E-10","-3.1448E-11","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","135.0","7.350","7.350","IN-LINE AF DEMAG","15","16.8","46.0","2.8687E-7","-36.0","118.6","4.2766E-7","-1.6207E-11","2.9732E-11","-3.0284E-11","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","137.5","7.375","7.375","IN-LINE AF DEMAG","15","-35.1","268.6","1.1464E-6","-39.4","172.7","1.2871E-6","-9.6433E-11","1.2389E-11","-9.8616E-11","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","140.0","7.400","7.400","IN-LINE AF DEMAG","15","-31.9","305.3","1.1889E-6","-46.2","156.5","1.2533E-6","-7.7795E-11","3.3862E-11","-1.0910E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","142.5","7.425","7.425","IN-LINE AF DEMAG","15","-30.6","323.4","9.8924E-7","-43.9","176.5","7.7123E-7","-5.4294E-11","3.3036E-12","-6.4450E-11","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","145.0","7.450","7.450","IN-LINE AF DEMAG","15","-30.8","312.0","9.6085E-7","-6.3","189.3","1.6891E-6","-1.6207E-10","-2.6429E-11","-2.2519E-11","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","147.5","7.475","7.475","IN-LINE AF DEMAG","15","-26.6","303.0","7.4580E-7","-22.8","179.9","4.3677E-6","-3.9383E-10","8.2590E-13","-2.0422E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","150.0","7.500","7.500","IN-LINE AF DEMAG","15","-20.6","331.4","5.2337E-7","-49.6","178.3","9.9067E-6","-6.2722E-10","1.8996E-11","-9.1045E-10","","","2019-01-30 19:55:30","SRM","SHLF9693231","112720621",""
"999","U999","A","1","H","3","A","0.0","6.000","6.000","IN-LINE AF DEMAG","20","11.6","310.7","2.6254E-6","-24.1","199.2","1.0663E-4","-8.9958E-9","-3.1269E-9","-5.2456E-9","SECTION HALF : ARCHIVE","47754501","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","2.5","6.025","6.025","IN-LINE AF DEMAG","20","2.6","241.4","2.6494E-6","-48.0","210.9","5.3680E-5","-3.0153E-9","-1.8046E-9","-4.8104E-9","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","5.0","6.050","6.050","IN-LINE AF DEMAG","20","-27.3","297.4","8.6277E-7","-67.3","328.6","2.2190E-5","7.1636E-10","-4.3690E-10","-2.4681E-9","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","7.5","6.075","6.075","IN-LINE AF DEMAG","20","-31.9","345.6","1.5221E-6","-56.3","357.7","9.4352E-6","5.1134E-10","-2.0647E-11","-9.4694E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","10.0","6.100","6.100","IN-LINE AF DEMAG","20","-45.4","43.4","1.3222E-6","-63.1","355.5","4.2724E-6","1.8881E-10","-1.4866E-11","-4.5930E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","12.5","6.125","6.125","IN-LINE AF DEMAG","20","-28.6","48.4","1.5324E-6","-67.3","4.1","3.0568E-6","1.1507E-10","8.2590E-12","-3.4011E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","15.0","6.150","6.150","IN-LINE AF DEMAG","20","-9.1","33.8","1.8834E-6","-46.0","40.6","2.3719E-6","1.2236E-10","1.0489E-10","-2.0577E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","17.5","6.175","6.175","IN-LINE AF DEMAG","20","-14.6","17.5","1.0495E-6","-18.7","85.7","2.7972E-6","1.9449E-11","2.5851E-10","-1.0793E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","20.0","6.200","6.200","IN-LINE AF DEMAG","20","-32.2","1.6","6.4988E-7","-1.3","95.0","1.9074E-6","-1.6207E-11","1.8583E-10","-5.0473E-12","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","22.5","6.225","6.225","IN-LINE AF DEMAG","20","-41.2","302.8","4.8624E-7","54.4","206.1","8.2372E-7","-4.2139E-11","-2.0647E-11","8.0756E-11","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","25.0","6.250","6.250","IN-LINE AF DEMAG","20","-17.6","288.7","1.0647E-6","9.4","260.6","1.6917E-6","-2.6742E-11","-1.6105E-10","3.3390E-11","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","27.5","6.275","6.275","IN-LINE AF DEMAG","20","-20.7","300.2","1.3382E-6","-10.9","61.3","5.0970E-7","2.3500E-11","4.2947E-11","-1.1647E-11","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","30.0","6.300","6.300","IN-LINE AF DEMAG","20","-9.9","331.2","1.4334E-6","-7.7","70.5","2.1248E-6","6.8881E-11","1.9409E-10","-3.4554E-11","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","32.5","6.325","6.325","IN-LINE AF DEMAG","20","-7.9","339.3","7.2282E-7","-24.5","87.0","2.0528E-6","9.7243E-12","1.8252E-10","-1.0250E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","35.0","6.350","6.350","IN-LINE AF DEMAG","20","-39.9","313.5","5.0698E-7","-68.7","35.5","1.6825E-6","4.8622E-11","3.4688E-11","-1.8908E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","37.5","6.375","6.375","IN-LINE AF DEMAG","20","-44.5","271.2","9.6980E-7","-34.8","347.5","2.9021E-6","2.2771E-10","-5.0380E-11","-1.9956E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","40.0","6.400","6.400","IN-LINE AF DEMAG","20","-27.7","296.8","1.5625E-6","-15.2","353.5","3.3089E-6","3.1037E-10","-3.5514E-11","-1.0444E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","42.5","6.425","6.425","IN-LINE AF DEMAG","20","-20.7","314.3","2.2162E-6","0.1","15.2","2.0603E-6","1.9449E-10","5.2858E-11","3.8825E-13","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","45.0","6.450","6.450","IN-LINE AF DEMAG","20","-11.7","324.0","2.3032E-6","0.0","66.3","1.7331E-6","6.8070E-11","1.5527E-10","0.0000E+0","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","47.5","6.475","6.475","IN-LINE AF DEMAG","20","-20.0","321.8","1.2859E-6","-23.1","59.2","1.8808E-6","8.6709E-11","1.4536E-10","-8.8909E-11","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","50.0","6.500","6.500","IN-LINE AF DEMAG","20","-41.9","290.8","1.2243E-6","-38.9","1.8","1.7472E-6","1.3290E-10","4.1295E-12","-1.3239E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","52.5","6.525","6.525","IN-LINE AF DEMAG","20","-46.3","262.6","1.8167E-6","-52.2","292.7","1.6449E-6","3.8087E-11","-9.0849E-11","-1.5685E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","55.0","6.550","6.550","IN-LINE AF DEMAG","20","-39.6","269.2","2.3099E-6","-58.3","198.5","2.0802E-6","-1.0129E-10","-3.3862E-11","-2.1354E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","57.5","6.575","6.575","IN-LINE AF DEMAG","20","-32.3","284.5","1.6627E-6","-75.8","203.4","2.1748E-6","-4.7811E-11","-2.0647E-11","-2.5430E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","60.0","6.600","6.600","IN-LINE AF DEMAG","20","-26.3","279.5","9.5133E-7","-76.0","304.9","2.2099E-6","2.9983E-11","-4.2947E-11","-2.5857E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","62.5","6.625","6.625","IN-LINE AF DEMAG","20","-51.2","246.2","5.7506E-7","-68.7","326.2","1.9242E-6","5.6725E-11","-3.7991E-11","-2.1626E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","65.0","6.650","6.650","IN-LINE AF DEMAG","20","-28.3","306.6","5.1947E-7","-80.4","247.9","1.5836E-6","-9.7243E-12","-2.3951E-11","-1.8830E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","67.5","6.675","6.675","IN-LINE AF DEMAG","20","-8.0","335.2","1.0355E-6","-71.6","229.7","2.3543E-6","-4.7001E-11","-5.5335E-11","-2.6945E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","70.0","6.700","6.700","IN-LINE AF DEMAG","20","-46.3","327.6","7.3585E-7","-79.4","289.6","2.6823E-6","1.6207E-11","-4.5425E-11","-3.1798E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","72.5","6.725","6.725","IN-LINE AF DEMAG","20","-46.9","24.3","7.9079E-7","-65.8","13.3","2.2444E-6","8.7519E-11","2.0647E-11","-2.4693E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","75.0","6.750","6.750","IN-LINE AF DEMAG","20","-17.8","5.9","1.2843E-6","-49.0","30.0","1.7493E-6","9.7243E-11","5.6161E-11","-1.5918E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","77.5","6.775","6.775","IN-LINE AF DEMAG","20","-73.1","347.9","6.2239E-7","-56.3","0.7","1.3151E-6","7.1312E-11","8.2590E-13","-1.3201E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","80.0","6.800","6.800","IN-LINE AF DEMAG","20","-83.2","65.0","7.9851E-7","-46.0","327.9","1.3512E-6","7.7795E-11","-4.8728E-11","-1.1725E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","82.5","6.825","6.825","IN-LINE AF DEMAG","20","-39.3","15.1","1.3664E-6","-50.0","343.3","1.1433E-6","6.8881E-11","-2.0647E-11","-1.0560E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","85.0","6.850","6.850","IN-LINE AF DEMAG","20","-46.8","33.9","1.4696E-6","-52.6","93.5","1.3244E-6","-4.8622E-12","7.8461E-11","-1.2696E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","87.5","6.875","6.875","IN-LINE AF DEMAG","20","-60.2","79.7","1.2408E-6","-36.4","104.1","1.9902E-6","-3.8087E-11","1.5197E-10","-1.4249E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","90.0","6.900","6.900","IN-LINE AF DEMAG","20","-59.1","42.8","7.8620E-7","-14.0","69.5","2.4816E-6","8.2657E-11","2.2052E-10","-7.2603E-11","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","92.5","6.925","6.925","IN-LINE AF DEMAG","20","-50.9","315.6","6.0996E-7","12.8","72.9","2.1104E-6","5.9156E-11","1.9243E-10","5.6296E-11","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","95.0","6.950","6.950","IN-LINE AF DEMAG","20","-76.9","257.6","7.3767E-7","55.5","131.4","1.1947E-6","-4.3759E-11","4.9554E-11","1.1880E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","97.5","6.975","6.975","IN-LINE AF DEMAG","20","-57.0","212.9","1.6452E-6","10.5","245.4","1.8415E-6","-7.3743E-11","-1.6105E-10","4.0378E-11","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
