tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	hyst_charging_mode	hyst_loop	hyst_sweep_rate	instrument_codes	magn_mass	magn_moment	magn_r2_det	magn_volume	magn_x_sigma	magn_xyz_sigma	magn_y_sigma	magn_z_sigma	meas_field_ac	meas_field_dc	meas_freq	meas_n_orient	meas_orient_phi	meas_orient_theta	meas_pos_x	meas_pos_y	meas_pos_z	meas_temp	meas_temp_change	measurement	method_codes	quality	software_packages	specimen	standard	susc_chi_mass	susc_chi_qdr_mass	susc_chi_qdr_volume	susc_chi_volume	timestamp	treat_ac_field	treat_ac_field_dc_off	treat_ac_field_dc_on	treat_ac_field_decay_rate	treat_dc_field	treat_dc_field_ac_off	treat_dc_field_ac_on	treat_dc_field_decay_rate	treat_dc_field_phi	treat_dc_field_theta	treat_mw_energy	treat_mw_integral	treat_mw_power	treat_mw_time	treat_step_num	treat_temp	treat_temp_dc_off	treat_temp_dc_on	treat_temp_decay_rate
	This study		0.4	235.8	26.5	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000412										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-5	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0				0	0					5	473			
	This study		0.3	234.5	27.9	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000404										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-6	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0				0	0					6	573			
	This study		0.3	234.3	26.7	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000401										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-7	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0.000075				0	90					7	373			
	This study		0.3	235.4	23.1	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000385										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-8	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0.000075				0	90					8	573			
	This study		1.4	234.1	22	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000372										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-9	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0.000075				0	90					9	598			
	This study		0.3	235	27.3	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000396										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-10	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0				0	0					10	598			
	This study		1	233.6	27.4	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000391										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-11	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0				0	0					11	623			
	This study		0.4	236.1	22.9	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000037										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-12	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0.000075				0	90					12	573			
	This study		0.5	236.4	20	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000365										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-13	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0.000075				0	90					13	623			
	This study		0.4	236.4	17.5	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000347										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-14	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0.000075				0	90					14	648			
	This study		0.4	235.1	26.9	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000374										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-15	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0				0	0					15	648			
	This study		1.1	232.8	27.8	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000356										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-16	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0				0	0					16	673			
	This study		4.4	233.1	20.4	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000322										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-17	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0.000075				0	90					17	623			
	This study		0.8	235.7	13.9	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000322										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-18	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0.000075				0	90					18	673			
	This study		1.8	233.8	8.1	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.00000003										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-19	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0.000075				0	90					19	698			
	This study		0.7	234.1	26.3	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000335										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-20	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0				0	0					20	698			
	This study		0.4	235.9	27.2	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000301										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-21	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0				0	0					21	723			
	This study		0.3	236.2	11.8	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000027										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-22	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0.000075				0	90					22	673			
	This study		0.3	236.1	-1.4	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000263										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-23	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0.000075				0	90					23	723			
	This study		0.5	236.1	-19.1	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000236										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-24	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0.000075				0	90					24	748			
	This study		0.9	236.4	26.2	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000251										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-25	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0				0	0					25	748			
	This study		0.4	233.2	26.7	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000209										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-26	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0				0	0					26	773			
	This study		1.5	234	-15.9	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000191										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-27	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0.000075				0	90					27	723			
	This study		0.7	233.2	-40.2	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000237										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-28	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0.000075				0	90					28	773			
	This study		1.6	235.6	-46.9	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000248										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-29	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0.000075				0	90					29	783			
	This study		1.8	233.3	25.3	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000185										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-30	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0				0	0					30	783			
	This study		1	232.7	25.8	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000162										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-31	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0				0	0					31	793			
	This study		1.3	232.3	-50.7	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000221										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-32	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0.000075				0	90					32	773			
	This study		0.9	235.3	-56.7	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000271										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-33	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0.000075				0	90					33	793			
	This study		0.2	235.7	-69.7	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000311										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-34	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0.000075				0	90					34	803			
	This study		4.5	230.4	20.5	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000115										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-35	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0				0	0					35	803			
	This study		0.5	234.6	25.3	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.00000000933										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-36	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0				0	0					36	813			
	This study		0.3	236	-72.3	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000027										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-37	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0.000075				0	90					37	793			
	This study		0.4	235.7	-76.6	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000035										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-38	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0.000075				0	90					38	813			
	This study		0.2	236.6	-84	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000412										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-39	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0.000075				0	90					39	823			
	This study		0.4	233.9	22.4	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.00000000518										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-40	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0				0	0					40	823			
	This study		1.9	227.4	3.6	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.00000000149										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-41	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0				0	0					41	833			
	This study		0.2	231.3	-88.8	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000393										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-42	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0.000075				0	90					42	813			
	This study		0.2	171.5	-89.3	s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000051										4						273		s1s85-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-43	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-02	u						0				0.000075				0	90					43	833			
	This study		0.6	304.5	-1.7	s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000235										4						273		s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-1	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-03	u						0				0				0	0					1	273			
	This study		0.4	304.9	-2.2	s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000236										4						273		s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-2	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-03	u						0				0				0	0					2	373			
	This study		0.4	304	-2.4	s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000235										4						273		s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-3	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-03	u						0				0.000075				0	90					3	373			
	This study		0.4	302.6	-4.9	s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.00000023										4						273		s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-4	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-03	u						0				0.000075				0	90					4	473			
	This study		0.7	303.3	-3.5	s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000232										4						273		s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-5	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-03	u						0				0				0	0					5	473			
	This study		0.4	303	-2.6	s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000194										4						273		s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-6	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-03	u						0				0				0	0					6	573			
	This study		0.8	303.2	-3.2	s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000196										4						273		s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-7	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-03	u						0				0.000075				0	90					7	373			
	This study		1.6	303.1	-6	s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.00000019										4						273		s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-8	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-03	u						0				0.000075				0	90					8	573			
	This study		1	301.8	-7.7	s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000182										4						273		s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-9	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-03	u						0				0.000075				0	90					9	598			
	This study		0.5	300.8	-4.1	s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000173										4						273		s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-10	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-03	u						0				0				0	0					10	598			
	This study		1.5	300.7	-3.4	s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000168										4						273		s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-11	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-03	u						0				0				0	0					11	623			
	This study		0.8	300.6	-7.3	s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000166										4						273		s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-12	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-03	u						0				0.000075				0	90					12	573			
	This study		0.6	302.1	-8.8	s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000163										4						273		s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-13	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-03	u						0				0.000075				0	90					13	623			
	This study		0.7	298.9	-11.4	s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000156										4						273		s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-14	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-03	u						0				0.000075				0	90					14	648			
	This study		0.3	301	-5	s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000151										4						273		s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-15	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-03	u						0				0				0	0					15	648			
	This study		0.4	299.6	-4.6	s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000144										4						273		s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-16	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-03	u						0				0				0	0					16	673			
	This study		0.7	300	-10.1	s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000145										4						273		s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-17	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-03	u						0				0.000075				0	90					17	623			
	This study		1	299.7	-14.4	s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000143										4						273		s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-18	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-03	u						0				0.000075				0	90					18	673			
	This study		0.6	298.2	-19	s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000136										4						273		s1s85-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-19	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s85-03	u						0				0.000075				0	90					19	698			
