tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_method_codes	magic_software_packages	measurement_chi_volume	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_lab_field_ac	measurement_magn_moment	measurement_number	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
Saiko	This study		U1361A	318-U1361A-014H-1-W-123	318-U1361A-014H-1-W-123	318-U1361A-014H-1-W-123		318-U1361A-014H-1-W-123:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.4	2012:05:09:20:39:00.00	30.1		g	88.5		3.31E-05	7	u	2.73E+02	SAN	0	2.87E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-1-W-123	318-U1361A-014H-1-W-123	318-U1361A-014H-1-W-123		318-U1361A-014H-1-W-123:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.4	2012:05:09:20:40:00.00	299.6		g	87.6		3.32E-05	8	u	2.73E+02	SAN	0	4.81E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-1-W-123	318-U1361A-014H-1-W-123	318-U1361A-014H-1-W-123		318-U1361A-014H-1-W-123:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.5	2012:05:09:20:41:00.00	292.3		g	87.4		3.33E-05	9	u	2.73E+02	SAN	0	7.21E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-1-W-123	318-U1361A-014H-1-W-123	318-U1361A-014H-1-W-123		318-U1361A-014H-1-W-123:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.4	2012:05:09:20:42:00.00	287.1		g	87.8		3.33E-05	10	u	2.73E+02	SAN	0	9.62E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-1-W-123	318-U1361A-014H-1-W-123	318-U1361A-014H-1-W-123		318-U1361A-014H-1-W-123:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.6	2012:05:09:20:43:00.00	272.9		g	84.2		3.33E-05	11	u	2.73E+02	SAN	0	1.15E+00	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-2-W-87	318-U1361A-014H-2-W-87	318-U1361A-014H-2-W-87		318-U1361A-014H-2-W-87:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:05:09:16:09:00.00	192.9		g	85		1.96E-07	1	u	2.73E+02	SAN	0	4.69E-02	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-2-W-87	318-U1361A-014H-2-W-87	318-U1361A-014H-2-W-87		318-U1361A-014H-2-W-87:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:05:09:16:10:00.00	209.8		g	88.5		3.09E-07	2	u	2.73E+02	SAN	0	7.32E-02	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-2-W-87	318-U1361A-014H-2-W-87	318-U1361A-014H-2-W-87		318-U1361A-014H-2-W-87:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:05:09:16:11:00.00	90.9		g	87.4		3.74E-07	3	u	2.73E+02	SAN	0	9.62E-02	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-2-W-87	318-U1361A-014H-2-W-87	318-U1361A-014H-2-W-87		318-U1361A-014H-2-W-87:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:05:09:16:12:00.00	53.2		g	88.9		4.57E-07	4	u	2.73E+02	SAN	0	1.46E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-2-W-87	318-U1361A-014H-2-W-87	318-U1361A-014H-2-W-87		318-U1361A-014H-2-W-87:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:05:09:16:13:00.00	310.6		g	89.4		5.02E-07	5	u	2.73E+02	SAN	0	1.92E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-2-W-87	318-U1361A-014H-2-W-87	318-U1361A-014H-2-W-87		318-U1361A-014H-2-W-87:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:05:09:16:14:00.00	285.9		g	87		5.34E-07	6	u	2.73E+02	SAN	0	2.41E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-2-W-87	318-U1361A-014H-2-W-87	318-U1361A-014H-2-W-87		318-U1361A-014H-2-W-87:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:05:09:16:19:00.00	281.1		g	86.9		5.53E-07	7	u	2.73E+02	SAN	0	2.87E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-2-W-87	318-U1361A-014H-2-W-87	318-U1361A-014H-2-W-87		318-U1361A-014H-2-W-87:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:05:09:16:19:00.00	327.2		g	88.7		5.89E-07	8	u	2.73E+02	SAN	0	4.81E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-2-W-87	318-U1361A-014H-2-W-87	318-U1361A-014H-2-W-87		318-U1361A-014H-2-W-87:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:05:09:16:20:00.00	57.2		g	88		6.15E-07	9	u	2.73E+02	SAN	0	7.21E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-2-W-87	318-U1361A-014H-2-W-87	318-U1361A-014H-2-W-87		318-U1361A-014H-2-W-87:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:05:09:16:21:00.00	52.9		g	88.8		6.25E-07	10	u	2.73E+02	SAN	0	9.62E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-2-W-87	318-U1361A-014H-2-W-87	318-U1361A-014H-2-W-87		318-U1361A-014H-2-W-87:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:05:09:16:22:00.00	56.1		g	88.3		6.31E-07	11	u	2.73E+02	SAN	0	1.15E+00	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-3-W-115	318-U1361A-014H-3-W-115	318-U1361A-014H-3-W-115		318-U1361A-014H-3-W-115:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:05:09:20:45:00.00	240.1		g	84		2.12E-06	1	u	2.73E+02	SAN	0	4.69E-02	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-3-W-115	318-U1361A-014H-3-W-115	318-U1361A-014H-3-W-115		318-U1361A-014H-3-W-115:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:05:09:20:46:00.00	217.5		g	88.7		3.18E-06	2	u	2.73E+02	SAN	0	7.32E-02	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-3-W-115	318-U1361A-014H-3-W-115	318-U1361A-014H-3-W-115		318-U1361A-014H-3-W-115:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:05:09:20:47:00.00	257.4		g	87.3		3.81E-06	3	u	2.73E+02	SAN	0	9.62E-02	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-3-W-115	318-U1361A-014H-3-W-115	318-U1361A-014H-3-W-115		318-U1361A-014H-3-W-115:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:05:09:20:48:00.00	264.9		g	88.2		4.61E-06	4	u	2.73E+02	SAN	0	1.46E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-3-W-115	318-U1361A-014H-3-W-115	318-U1361A-014H-3-W-115		318-U1361A-014H-3-W-115:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:05:09:20:49:00.00	267.8		g	87.5		5.02E-06	5	u	2.73E+02	SAN	0	1.92E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-3-W-115	318-U1361A-014H-3-W-115	318-U1361A-014H-3-W-115		318-U1361A-014H-3-W-115:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:05:09:20:49:00.00	85.4		g	88		5.31E-06	6	u	2.73E+02	SAN	0	2.41E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-3-W-115	318-U1361A-014H-3-W-115	318-U1361A-014H-3-W-115		318-U1361A-014H-3-W-115:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:05:09:20:50:00.00	271.7		g	87.8		5.49E-06	7	u	2.73E+02	SAN	0	2.87E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-3-W-115	318-U1361A-014H-3-W-115	318-U1361A-014H-3-W-115		318-U1361A-014H-3-W-115:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:05:09:20:51:00.00	263.7		g	88.5		5.90E-06	8	u	2.73E+02	SAN	0	4.81E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-3-W-115	318-U1361A-014H-3-W-115	318-U1361A-014H-3-W-115		318-U1361A-014H-3-W-115:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:05:09:20:52:00.00	254.2		g	89.5		6.14E-06	9	u	2.73E+02	SAN	0	7.21E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-3-W-115	318-U1361A-014H-3-W-115	318-U1361A-014H-3-W-115		318-U1361A-014H-3-W-115:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:05:09:20:53:00.00	258.6		g	88.9		6.27E-06	10	u	2.73E+02	SAN	0	9.62E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-3-W-115	318-U1361A-014H-3-W-115	318-U1361A-014H-3-W-115		318-U1361A-014H-3-W-115:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.4	2012:05:09:20:54:00.00	105.5		g	89.4		6.35E-06	11	u	2.73E+02	SAN	0	1.15E+00	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-4-W-110	318-U1361A-014H-4-W-110	318-U1361A-014H-4-W-110		318-U1361A-014H-4-W-110:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:15:43:00.00	108.8		g	85.1		5.79E-06	1	u	2.73E+02	SAN	0	4.69E-02	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-4-W-110	318-U1361A-014H-4-W-110	318-U1361A-014H-4-W-110		318-U1361A-014H-4-W-110:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:15:44:00.00	292.5		g	89.3		1.08E-05	2	u	2.73E+02	SAN	0	7.32E-02	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-4-W-110	318-U1361A-014H-4-W-110	318-U1361A-014H-4-W-110		318-U1361A-014H-4-W-110:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:15:45:00.00	91.2		g	85.7		1.36E-05	3	u	2.73E+02	SAN	0	9.62E-02	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-4-W-110	318-U1361A-014H-4-W-110	318-U1361A-014H-4-W-110		318-U1361A-014H-4-W-110:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:15:46:00.00	78.9		g	89.3		1.60E-05	4	u	2.73E+02	SAN	0	1.46E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-4-W-110	318-U1361A-014H-4-W-110	318-U1361A-014H-4-W-110		318-U1361A-014H-4-W-110:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:15:47:00.00	95.7		g	88.9		1.66E-05	5	u	2.73E+02	SAN	0	1.92E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-4-W-110	318-U1361A-014H-4-W-110	318-U1361A-014H-4-W-110		318-U1361A-014H-4-W-110:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:15:49:00.00	85.2		g	85.6		1.67E-05	6	u	2.73E+02	SAN	0	2.41E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-4-W-110	318-U1361A-014H-4-W-110	318-U1361A-014H-4-W-110		318-U1361A-014H-4-W-110:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:15:50:00.00	87.7		g	87.4		1.68E-05	7	u	2.73E+02	SAN	0	2.87E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-4-W-110	318-U1361A-014H-4-W-110	318-U1361A-014H-4-W-110		318-U1361A-014H-4-W-110:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:15:51:00.00	91.3		g	87.7		1.68E-05	8	u	2.73E+02	SAN	0	4.81E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-4-W-110	318-U1361A-014H-4-W-110	318-U1361A-014H-4-W-110		318-U1361A-014H-4-W-110:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:15:52:00.00	95		g	86.7		1.68E-05	9	u	2.73E+02	SAN	0	7.21E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-4-W-110	318-U1361A-014H-4-W-110	318-U1361A-014H-4-W-110		318-U1361A-014H-4-W-110:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:15:53:00.00	102.6		g	89.1		1.68E-05	10	u	2.73E+02	SAN	0	9.62E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-4-W-110	318-U1361A-014H-4-W-110	318-U1361A-014H-4-W-110		318-U1361A-014H-4-W-110:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:15:54:00.00	88.5		g	88.5		1.68E-05	11	u	2.73E+02	SAN	0	1.15E+00	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-5-W-113	318-U1361A-014H-5-W-113	318-U1361A-014H-5-W-113		318-U1361A-014H-5-W-113:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:11:00.00	206.9		g	86.6		8.11E-06	1	u	2.73E+02	SAN	0	4.69E-02	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-5-W-113	318-U1361A-014H-5-W-113	318-U1361A-014H-5-W-113		318-U1361A-014H-5-W-113:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:12:00.00	189.5		g	88.5		1.24E-05	2	u	2.73E+02	SAN	0	7.32E-02	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-5-W-113	318-U1361A-014H-5-W-113	318-U1361A-014H-5-W-113		318-U1361A-014H-5-W-113:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:13:00.00	220.4		g	88.7		1.46E-05	3	u	2.73E+02	SAN	0	9.62E-02	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-5-W-113	318-U1361A-014H-5-W-113	318-U1361A-014H-5-W-113		318-U1361A-014H-5-W-113:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:14:00.00	236.4		g	89.1		1.65E-05	4	u	2.73E+02	SAN	0	1.46E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-5-W-113	318-U1361A-014H-5-W-113	318-U1361A-014H-5-W-113		318-U1361A-014H-5-W-113:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:15:00.00	248.5		g	88.9		1.72E-05	5	u	2.73E+02	SAN	0	1.92E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-5-W-113	318-U1361A-014H-5-W-113	318-U1361A-014H-5-W-113		318-U1361A-014H-5-W-113:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:16:00.00	231.3		g	88.3		1.75E-05	6	u	2.73E+02	SAN	0	2.41E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-5-W-113	318-U1361A-014H-5-W-113	318-U1361A-014H-5-W-113		318-U1361A-014H-5-W-113:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:17:00.00	215.4		g	89.2		1.78E-05	7	u	2.73E+02	SAN	0	2.87E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-5-W-113	318-U1361A-014H-5-W-113	318-U1361A-014H-5-W-113		318-U1361A-014H-5-W-113:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:18:00.00	252.9		g	88.1		1.84E-05	8	u	2.73E+02	SAN	0	4.81E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-5-W-113	318-U1361A-014H-5-W-113	318-U1361A-014H-5-W-113		318-U1361A-014H-5-W-113:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:20:00.00	219.4		g	89.3		1.87E-05	9	u	2.73E+02	SAN	0	7.21E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-5-W-113	318-U1361A-014H-5-W-113	318-U1361A-014H-5-W-113		318-U1361A-014H-5-W-113:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:21:00.00	257.6		g	86.4		1.89E-05	10	u	2.73E+02	SAN	0	9.62E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-5-W-113	318-U1361A-014H-5-W-113	318-U1361A-014H-5-W-113		318-U1361A-014H-5-W-113:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:22:00.00	238.9		g	88.5		1.89E-05	11	u	2.73E+02	SAN	0	1.15E+00	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-6-W-88	318-U1361A-014H-6-W-88	318-U1361A-014H-6-W-88		318-U1361A-014H-6-W-88:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:26:00.00	213.4		g	83.4		9.28E-06	1	u	2.73E+02	SAN	0	4.69E-02	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-6-W-88	318-U1361A-014H-6-W-88	318-U1361A-014H-6-W-88		318-U1361A-014H-6-W-88:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:27:00.00	223.5		g	87.1		1.72E-05	2	u	2.73E+02	SAN	0	7.32E-02	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-6-W-88	318-U1361A-014H-6-W-88	318-U1361A-014H-6-W-88		318-U1361A-014H-6-W-88:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:28:00.00	191.9		g	88.7		2.15E-05	3	u	2.73E+02	SAN	0	9.62E-02	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-6-W-88	318-U1361A-014H-6-W-88	318-U1361A-014H-6-W-88		318-U1361A-014H-6-W-88:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:29:00.00	255.7		g	86.5		2.51E-05	4	u	2.73E+02	SAN	0	1.46E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-6-W-88	318-U1361A-014H-6-W-88	318-U1361A-014H-6-W-88		318-U1361A-014H-6-W-88:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:30:00.00	226.4		g	88.5		2.60E-05	5	u	2.73E+02	SAN	0	1.92E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-6-W-88	318-U1361A-014H-6-W-88	318-U1361A-014H-6-W-88		318-U1361A-014H-6-W-88:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:31:00.00	252.3		g	87		2.62E-05	6	u	2.73E+02	SAN	0	2.41E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-6-W-88	318-U1361A-014H-6-W-88	318-U1361A-014H-6-W-88		318-U1361A-014H-6-W-88:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:32:00.00	231.7		g	88.2		2.63E-05	7	u	2.73E+02	SAN	0	2.87E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-6-W-88	318-U1361A-014H-6-W-88	318-U1361A-014H-6-W-88		318-U1361A-014H-6-W-88:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:33:00.00	233.2		g	87.8		2.65E-05	8	u	2.73E+02	SAN	0	4.81E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-6-W-88	318-U1361A-014H-6-W-88	318-U1361A-014H-6-W-88		318-U1361A-014H-6-W-88:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:34:00.00	245.7		g	87		2.66E-05	9	u	2.73E+02	SAN	0	7.21E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-6-W-88	318-U1361A-014H-6-W-88	318-U1361A-014H-6-W-88		318-U1361A-014H-6-W-88:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:35:00.00	244.8		g	85.4		2.66E-05	10	u	2.73E+02	SAN	0	9.62E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-014H-6-W-88	318-U1361A-014H-6-W-88	318-U1361A-014H-6-W-88		318-U1361A-014H-6-W-88:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:36:00.00	227.1		g	87		2.67E-05	11	u	2.73E+02	SAN	0	1.15E+00	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-015H-1-W-110	318-U1361A-015H-1-W-110	318-U1361A-015H-1-W-110		318-U1361A-015H-1-W-110:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:39:00.00	195.3		g	83.5		4.20E-07	1	u	2.73E+02	SAN	0	4.69E-02	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-015H-1-W-110	318-U1361A-015H-1-W-110	318-U1361A-015H-1-W-110		318-U1361A-015H-1-W-110:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:40:00.00	230.5		g	86.7		6.64E-07	2	u	2.73E+02	SAN	0	7.32E-02	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-015H-1-W-110	318-U1361A-015H-1-W-110	318-U1361A-015H-1-W-110		318-U1361A-015H-1-W-110:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:41:00.00	223.8		g	87.6		8.08E-07	3	u	2.73E+02	SAN	0	9.62E-02	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-015H-1-W-110	318-U1361A-015H-1-W-110	318-U1361A-015H-1-W-110		318-U1361A-015H-1-W-110:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.4	2012:07:24:17:42:00.00	225.1		g	87.5		9.84E-07	4	u	2.73E+02	SAN	0	1.46E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-015H-1-W-110	318-U1361A-015H-1-W-110	318-U1361A-015H-1-W-110		318-U1361A-015H-1-W-110:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:43:00.00	236.9		g	87.3		1.07E-06	5	u	2.73E+02	SAN	0	1.92E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-015H-1-W-110	318-U1361A-015H-1-W-110	318-U1361A-015H-1-W-110		318-U1361A-015H-1-W-110:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.4	2012:07:24:17:44:00.00	212.1		g	88.3		1.14E-06	6	u	2.73E+02	SAN	0	2.41E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-015H-1-W-110	318-U1361A-015H-1-W-110	318-U1361A-015H-1-W-110		318-U1361A-015H-1-W-110:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.4	2012:07:24:17:45:00.00	151.3		g	88.6		1.18E-06	7	u	2.73E+02	SAN	0	2.87E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-015H-1-W-110	318-U1361A-015H-1-W-110	318-U1361A-015H-1-W-110		318-U1361A-015H-1-W-110:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:46:00.00	241.6		g	87.2		1.26E-06	8	u	2.73E+02	SAN	0	4.81E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-015H-1-W-110	318-U1361A-015H-1-W-110	318-U1361A-015H-1-W-110		318-U1361A-015H-1-W-110:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:48:00.00	228.8		g	87.3		1.30E-06	9	u	2.73E+02	SAN	0	7.21E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-015H-1-W-110	318-U1361A-015H-1-W-110	318-U1361A-015H-1-W-110		318-U1361A-015H-1-W-110:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:49:00.00	214.3		g	87.1		1.33E-06	10	u	2.73E+02	SAN	0	9.62E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-015H-1-W-110	318-U1361A-015H-1-W-110	318-U1361A-015H-1-W-110		318-U1361A-015H-1-W-110:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.4	2012:07:24:17:50:00.00	215.3		g	87.7		1.34E-06	11	u	2.73E+02	SAN	0	1.15E+00	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-015H-2-W-59	318-U1361A-015H-2-W-59	318-U1361A-015H-2-W-59		318-U1361A-015H-2-W-59:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:53:00.00	198.8		g	83.3		9.85E-06	1	u	2.73E+02	SAN	0	4.69E-02	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-015H-2-W-59	318-U1361A-015H-2-W-59	318-U1361A-015H-2-W-59		318-U1361A-015H-2-W-59:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:54:00.00	217.6		g	86.1		1.73E-05	2	u	2.73E+02	SAN	0	7.32E-02	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-015H-2-W-59	318-U1361A-015H-2-W-59	318-U1361A-015H-2-W-59		318-U1361A-015H-2-W-59:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:55:00.00	215.4		g	87.4		2.12E-05	3	u	2.73E+02	SAN	0	9.62E-02	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-015H-2-W-59	318-U1361A-015H-2-W-59	318-U1361A-015H-2-W-59		318-U1361A-015H-2-W-59:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:56:00.00	221.8		g	88		2.42E-05	4	u	2.73E+02	SAN	0	1.46E-01	0	90	2.73E+02
Saiko	This study		U1361A	318-U1361A-015H-2-W-59	318-U1361A-015H-2-W-59	318-U1361A-015H-2-W-59		318-U1361A-015H-2-W-59:LP-IRM	LT-IRM:LP-IRM	pmagpy-2.145		0.3	2012:07:24:17:57:00.00	239.8		g	87.7		2.49E-05	5	u	2.73E+02	SAN	0	1.92E-01	0	90	2.73E+02
