tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	location	magn_moment	meas_n_orient	meas_temp	measurement	method_codes	quality	sample	site	software_packages	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
Saiko	This study		0.5	58.7	-25.2	318-U1359A-007H-3-W-46:LP-IRM-3D	SIO-flo	U1359A	5.914e-08	4	2.730e+02	8	LP-IRM-3D	g	318-U1359A-007H-3-W-46	318-U1359A-007H-3-W-4	pmagpy-2.135	318-U1359A-007H-3-W-46	u	SAN	0	0	0	0	6.730e+02
Saiko	This study		0.4	52.5	-23.6	318-U1359A-007H-3-W-46:LP-IRM-3D	SIO-flo	U1359A	4.641e-08	4	2.730e+02	9	LP-IRM-3D	g	318-U1359A-007H-3-W-46	318-U1359A-007H-3-W-4	pmagpy-2.135	318-U1359A-007H-3-W-46	u	SAN	0	0	0	0	7.230e+02
Saiko	This study		0.8	50.0	-22.8	318-U1359A-007H-3-W-46:LP-IRM-3D	SIO-flo	U1359A	3.075e-08	4	2.730e+02	10	LP-IRM-3D	g	318-U1359A-007H-3-W-46	318-U1359A-007H-3-W-4	pmagpy-2.135	318-U1359A-007H-3-W-46	u	SAN	0	0	0	0	7.730e+02
Saiko	This study		0.6	38.9	-22.4	318-U1359A-007H-3-W-46:LP-IRM-3D	SIO-flo	U1359A	1.569e-08	4	2.730e+02	11	LP-IRM-3D	g	318-U1359A-007H-3-W-46	318-U1359A-007H-3-W-4	pmagpy-2.135	318-U1359A-007H-3-W-46	u	SAN	0	0	0	0	8.230e+02
Saiko	This study		0.8	30.4	-20.8	318-U1359A-007H-3-W-46:LP-IRM-3D	SIO-flo	U1359A	9.165e-09	4	2.730e+02	12	LP-IRM-3D	g	318-U1359A-007H-3-W-46	318-U1359A-007H-3-W-4	pmagpy-2.135	318-U1359A-007H-3-W-46	u	SAN	0	0	0	0	8.480e+02
Saiko	This study		0.4	31.5	-18.6	318-U1359A-007H-3-W-46:LP-IRM-3D	SIO-flo	U1359A	5.244e-09	4	2.730e+02	13	LP-IRM-3D	g	318-U1359A-007H-3-W-46	318-U1359A-007H-3-W-4	pmagpy-2.135	318-U1359A-007H-3-W-46	u	SAN	0	0	0	0	8.730e+02
Saiko	This study		0.3	30.3	-16.9	318-U1359A-007H-3-W-46:LP-IRM-3D	SIO-flo	U1359A	2.985e-09	4	2.730e+02	14	LP-IRM-3D	g	318-U1359A-007H-3-W-46	318-U1359A-007H-3-W-4	pmagpy-2.135	318-U1359A-007H-3-W-46	u	SAN	0	0	0	0	8.980e+02
Saiko	This study		0.4	85.7	-48.2	318-U1359A-009H-6-W-31:LP-IRM-3D	SIO-flo	U1359A	1.126e-06	4	2.730e+02	1	LP-IRM-3D	g	318-U1359A-009H-6-W-31	318-U1359A-009H-6-W-3	pmagpy-2.135	318-U1359A-009H-6-W-31	u	SAN	0	0	0	0	2.730e+02
Saiko	This study		0.5	84.8	-46.1	318-U1359A-009H-6-W-31:LP-IRM-3D	SIO-flo	U1359A	1.032e-06	4	2.730e+02	2	LP-IRM-3D	g	318-U1359A-009H-6-W-31	318-U1359A-009H-6-W-3	pmagpy-2.135	318-U1359A-009H-6-W-31	u	SAN	0	0	0	0	3.730e+02
Saiko	This study		0.4	87.1	-41.0	318-U1359A-009H-6-W-31:LP-IRM-3D	SIO-flo	U1359A	7.887e-07	4	2.730e+02	3	LP-IRM-3D	g	318-U1359A-009H-6-W-31	318-U1359A-009H-6-W-3	pmagpy-2.135	318-U1359A-009H-6-W-31	u	SAN	0	0	0	0	4.730e+02
Saiko	This study		0.5	83.1	-36.1	318-U1359A-009H-6-W-31:LP-IRM-3D	SIO-flo	U1359A	3.746e-07	4	2.730e+02	4	LP-IRM-3D	g	318-U1359A-009H-6-W-31	318-U1359A-009H-6-W-3	pmagpy-2.135	318-U1359A-009H-6-W-31	u	SAN	0	0	0	0	5.730e+02
Saiko	This study		0.4	84.5	-33.8	318-U1359A-009H-6-W-31:LP-IRM-3D	SIO-flo	U1359A	2.589e-07	4	2.730e+02	5	LP-IRM-3D	g	318-U1359A-009H-6-W-31	318-U1359A-009H-6-W-3	pmagpy-2.135	318-U1359A-009H-6-W-31	u	SAN	0	0	0	0	5.980e+02
Saiko	This study		0.9	79.4	-32.6	318-U1359A-009H-6-W-31:LP-IRM-3D	SIO-flo	U1359A	2.032e-07	4	2.730e+02	6	LP-IRM-3D	g	318-U1359A-009H-6-W-31	318-U1359A-009H-6-W-3	pmagpy-2.135	318-U1359A-009H-6-W-31	u	SAN	0	0	0	0	6.230e+02
Saiko	This study		0.5	84.0	-32.4	318-U1359A-009H-6-W-31:LP-IRM-3D	SIO-flo	U1359A	1.678e-07	4	2.730e+02	7	LP-IRM-3D	g	318-U1359A-009H-6-W-31	318-U1359A-009H-6-W-3	pmagpy-2.135	318-U1359A-009H-6-W-31	u	SAN	0	0	0	0	6.480e+02
Saiko	This study		0.5	81.1	-31.9	318-U1359A-009H-6-W-31:LP-IRM-3D	SIO-flo	U1359A	1.483e-07	4	2.730e+02	8	LP-IRM-3D	g	318-U1359A-009H-6-W-31	318-U1359A-009H-6-W-3	pmagpy-2.135	318-U1359A-009H-6-W-31	u	SAN	0	0	0	0	6.730e+02
Saiko	This study		0.5	80.8	-31.1	318-U1359A-009H-6-W-31:LP-IRM-3D	SIO-flo	U1359A	1.220e-07	4	2.730e+02	9	LP-IRM-3D	g	318-U1359A-009H-6-W-31	318-U1359A-009H-6-W-3	pmagpy-2.135	318-U1359A-009H-6-W-31	u	SAN	0	0	0	0	7.230e+02
Saiko	This study		0.5	82.4	-30.2	318-U1359A-009H-6-W-31:LP-IRM-3D	SIO-flo	U1359A	9.596e-08	4	2.730e+02	10	LP-IRM-3D	g	318-U1359A-009H-6-W-31	318-U1359A-009H-6-W-3	pmagpy-2.135	318-U1359A-009H-6-W-31	u	SAN	0	0	0	0	7.730e+02
Saiko	This study		0.4	79.8	-29.0	318-U1359A-009H-6-W-31:LP-IRM-3D	SIO-flo	U1359A	6.121e-08	4	2.730e+02	11	LP-IRM-3D	g	318-U1359A-009H-6-W-31	318-U1359A-009H-6-W-3	pmagpy-2.135	318-U1359A-009H-6-W-31	u	SAN	0	0	0	0	8.230e+02
Saiko	This study		0.5	75.4	-28.0	318-U1359A-009H-6-W-31:LP-IRM-3D	SIO-flo	U1359A	3.716e-08	4	2.730e+02	12	LP-IRM-3D	g	318-U1359A-009H-6-W-31	318-U1359A-009H-6-W-3	pmagpy-2.135	318-U1359A-009H-6-W-31	u	SAN	0	0	0	0	8.480e+02
Saiko	This study		0.4	56.3	-21.4	318-U1359A-009H-6-W-31:LP-IRM-3D	SIO-flo	U1359A	1.606e-08	4	2.730e+02	13	LP-IRM-3D	g	318-U1359A-009H-6-W-31	318-U1359A-009H-6-W-3	pmagpy-2.135	318-U1359A-009H-6-W-31	u	SAN	0	0	0	0	8.730e+02
Saiko	This study		0.4	28.6	-7.2	318-U1359A-009H-6-W-31:LP-IRM-3D	SIO-flo	U1359A	8.397e-09	4	2.730e+02	14	LP-IRM-3D	g	318-U1359A-009H-6-W-31	318-U1359A-009H-6-W-3	pmagpy-2.135	318-U1359A-009H-6-W-31	u	SAN	0	0	0	0	8.980e+02
Saiko	This study		0.4	81.5	-50.8	318-U1359A-010H-2-W-73:LP-IRM-3D	SIO-flo	U1359A	3.494e-06	4	2.730e+02	1	LP-IRM-3D	g	318-U1359A-010H-2-W-73	318-U1359A-010H-2-W-7	pmagpy-2.135	318-U1359A-010H-2-W-73	u	SAN	0	0	0	0	2.730e+02
Saiko	This study		0.5	82.9	-48.5	318-U1359A-010H-2-W-73:LP-IRM-3D	SIO-flo	U1359A	3.146e-06	4	2.730e+02	2	LP-IRM-3D	g	318-U1359A-010H-2-W-73	318-U1359A-010H-2-W-7	pmagpy-2.135	318-U1359A-010H-2-W-73	u	SAN	0	0	0	0	3.730e+02
Saiko	This study		0.5	84.0	-45.6	318-U1359A-010H-2-W-73:LP-IRM-3D	SIO-flo	U1359A	2.374e-06	4	2.730e+02	3	LP-IRM-3D	g	318-U1359A-010H-2-W-73	318-U1359A-010H-2-W-7	pmagpy-2.135	318-U1359A-010H-2-W-73	u	SAN	0	0	0	0	4.730e+02
Saiko	This study		0.3	82.1	-45.4	318-U1359A-010H-2-W-73:LP-IRM-3D	SIO-flo	U1359A	1.226e-06	4	2.730e+02	4	LP-IRM-3D	g	318-U1359A-010H-2-W-73	318-U1359A-010H-2-W-7	pmagpy-2.135	318-U1359A-010H-2-W-73	u	SAN	0	0	0	0	5.730e+02
Saiko	This study		0.4	86.0	-45.5	318-U1359A-010H-2-W-73:LP-IRM-3D	SIO-flo	U1359A	1.010e-06	4	2.730e+02	5	LP-IRM-3D	g	318-U1359A-010H-2-W-73	318-U1359A-010H-2-W-7	pmagpy-2.135	318-U1359A-010H-2-W-73	u	SAN	0	0	0	0	5.980e+02
Saiko	This study		0.6	82.5	-45.4	318-U1359A-010H-2-W-73:LP-IRM-3D	SIO-flo	U1359A	8.996e-07	4	2.730e+02	6	LP-IRM-3D	g	318-U1359A-010H-2-W-73	318-U1359A-010H-2-W-7	pmagpy-2.135	318-U1359A-010H-2-W-73	u	SAN	0	0	0	0	6.230e+02
Saiko	This study		0.4	83.8	-45.0	318-U1359A-010H-2-W-73:LP-IRM-3D	SIO-flo	U1359A	8.185e-07	4	2.730e+02	7	LP-IRM-3D	g	318-U1359A-010H-2-W-73	318-U1359A-010H-2-W-7	pmagpy-2.135	318-U1359A-010H-2-W-73	u	SAN	0	0	0	0	6.480e+02
Saiko	This study		0.4	84.1	-44.5	318-U1359A-010H-2-W-73:LP-IRM-3D	SIO-flo	U1359A	7.609e-07	4	2.730e+02	8	LP-IRM-3D	g	318-U1359A-010H-2-W-73	318-U1359A-010H-2-W-7	pmagpy-2.135	318-U1359A-010H-2-W-73	u	SAN	0	0	0	0	6.730e+02
Saiko	This study		0.5	83.7	-43.0	318-U1359A-010H-2-W-73:LP-IRM-3D	SIO-flo	U1359A	6.585e-07	4	2.730e+02	9	LP-IRM-3D	g	318-U1359A-010H-2-W-73	318-U1359A-010H-2-W-7	pmagpy-2.135	318-U1359A-010H-2-W-73	u	SAN	0	0	0	0	7.230e+02
Saiko	This study		0.3	86.8	-41.2	318-U1359A-010H-2-W-73:LP-IRM-3D	SIO-flo	U1359A	5.498e-07	4	2.730e+02	10	LP-IRM-3D	g	318-U1359A-010H-2-W-73	318-U1359A-010H-2-W-7	pmagpy-2.135	318-U1359A-010H-2-W-73	u	SAN	0	0	0	0	7.730e+02
Saiko	This study		0.4	82.7	-38.2	318-U1359A-010H-2-W-73:LP-IRM-3D	SIO-flo	U1359A	3.989e-07	4	2.730e+02	11	LP-IRM-3D	g	318-U1359A-010H-2-W-73	318-U1359A-010H-2-W-7	pmagpy-2.135	318-U1359A-010H-2-W-73	u	SAN	0	0	0	0	8.230e+02
Saiko	This study		0.4	83.3	-36.0	318-U1359A-010H-2-W-73:LP-IRM-3D	SIO-flo	U1359A	2.873e-07	4	2.730e+02	12	LP-IRM-3D	g	318-U1359A-010H-2-W-73	318-U1359A-010H-2-W-7	pmagpy-2.135	318-U1359A-010H-2-W-73	u	SAN	0	0	0	0	8.480e+02
Saiko	This study		0.5	73.2	-34.9	318-U1359A-010H-2-W-73:LP-IRM-3D	SIO-flo	U1359A	1.302e-07	4	2.730e+02	13	LP-IRM-3D	g	318-U1359A-010H-2-W-73	318-U1359A-010H-2-W-7	pmagpy-2.135	318-U1359A-010H-2-W-73	u	SAN	0	0	0	0	8.730e+02
Saiko	This study		0.3	19.1	-13.3	318-U1359A-010H-2-W-73:LP-IRM-3D	SIO-flo	U1359A	3.270e-08	4	2.730e+02	14	LP-IRM-3D	g	318-U1359A-010H-2-W-73	318-U1359A-010H-2-W-7	pmagpy-2.135	318-U1359A-010H-2-W-73	u	SAN	0	0	0	0	8.980e+02
Saiko	This study		0.4	93.0	-50.6	318-U1359A-010H-4-W-37:LP-IRM-3D	SIO-flo	U1359A	3.088e-06	4	2.730e+02	1	LP-IRM-3D	g	318-U1359A-010H-4-W-37	318-U1359A-010H-4-W-3	pmagpy-2.135	318-U1359A-010H-4-W-37	u	SAN	0	0	0	0	2.730e+02
Saiko	This study		0.4	89.6	-49.0	318-U1359A-010H-4-W-37:LP-IRM-3D	SIO-flo	U1359A	2.824e-06	4	2.730e+02	2	LP-IRM-3D	g	318-U1359A-010H-4-W-37	318-U1359A-010H-4-W-3	pmagpy-2.135	318-U1359A-010H-4-W-37	u	SAN	0	0	0	0	3.730e+02
Saiko	This study		0.5	92.5	-45.1	318-U1359A-010H-4-W-37:LP-IRM-3D	SIO-flo	U1359A	2.098e-06	4	2.730e+02	3	LP-IRM-3D	g	318-U1359A-010H-4-W-37	318-U1359A-010H-4-W-3	pmagpy-2.135	318-U1359A-010H-4-W-37	u	SAN	0	0	0	0	4.730e+02
Saiko	This study		0.6	89.4	-41.7	318-U1359A-010H-4-W-37:LP-IRM-3D	SIO-flo	U1359A	1.247e-06	4	2.730e+02	4	LP-IRM-3D	g	318-U1359A-010H-4-W-37	318-U1359A-010H-4-W-3	pmagpy-2.135	318-U1359A-010H-4-W-37	u	SAN	0	0	0	0	5.730e+02
Saiko	This study		0.4	94.8	-40.2	318-U1359A-010H-4-W-37:LP-IRM-3D	SIO-flo	U1359A	9.960e-07	4	2.730e+02	5	LP-IRM-3D	g	318-U1359A-010H-4-W-37	318-U1359A-010H-4-W-3	pmagpy-2.135	318-U1359A-010H-4-W-37	u	SAN	0	0	0	0	5.980e+02
Saiko	This study		0.8	89.9	-39.7	318-U1359A-010H-4-W-37:LP-IRM-3D	SIO-flo	U1359A	8.269e-07	4	2.730e+02	6	LP-IRM-3D	g	318-U1359A-010H-4-W-37	318-U1359A-010H-4-W-3	pmagpy-2.135	318-U1359A-010H-4-W-37	u	SAN	0	0	0	0	6.230e+02
Saiko	This study		0.9	90.0	-39.8	318-U1359A-010H-4-W-37:LP-IRM-3D	SIO-flo	U1359A	6.575e-07	4	2.730e+02	7	LP-IRM-3D	g	318-U1359A-010H-4-W-37	318-U1359A-010H-4-W-3	pmagpy-2.135	318-U1359A-010H-4-W-37	u	SAN	0	0	0	0	6.480e+02
Saiko	This study		1.0	90.6	-40.3	318-U1359A-010H-4-W-37:LP-IRM-3D	SIO-flo	U1359A	5.545e-07	4	2.730e+02	8	LP-IRM-3D	g	318-U1359A-010H-4-W-37	318-U1359A-010H-4-W-3	pmagpy-2.135	318-U1359A-010H-4-W-37	u	SAN	0	0	0	0	6.730e+02
Saiko	This study		0.6	90.6	-40.1	318-U1359A-010H-4-W-37:LP-IRM-3D	SIO-flo	U1359A	4.395e-07	4	2.730e+02	9	LP-IRM-3D	g	318-U1359A-010H-4-W-37	318-U1359A-010H-4-W-3	pmagpy-2.135	318-U1359A-010H-4-W-37	u	SAN	0	0	0	0	7.230e+02
Saiko	This study		0.7	90.5	-39.1	318-U1359A-010H-4-W-37:LP-IRM-3D	SIO-flo	U1359A	3.593e-07	4	2.730e+02	10	LP-IRM-3D	g	318-U1359A-010H-4-W-37	318-U1359A-010H-4-W-3	pmagpy-2.135	318-U1359A-010H-4-W-37	u	SAN	0	0	0	0	7.730e+02
Saiko	This study		0.4	88.0	-37.6	318-U1359A-010H-4-W-37:LP-IRM-3D	SIO-flo	U1359A	2.688e-07	4	2.730e+02	11	LP-IRM-3D	g	318-U1359A-010H-4-W-37	318-U1359A-010H-4-W-3	pmagpy-2.135	318-U1359A-010H-4-W-37	u	SAN	0	0	0	0	8.230e+02
Saiko	This study		0.6	90.7	-36.8	318-U1359A-010H-4-W-37:LP-IRM-3D	SIO-flo	U1359A	2.040e-07	4	2.730e+02	12	LP-IRM-3D	g	318-U1359A-010H-4-W-37	318-U1359A-010H-4-W-3	pmagpy-2.135	318-U1359A-010H-4-W-37	u	SAN	0	0	0	0	8.480e+02
Saiko	This study		0.4	83.5	-36.8	318-U1359A-010H-4-W-37:LP-IRM-3D	SIO-flo	U1359A	1.103e-07	4	2.730e+02	13	LP-IRM-3D	g	318-U1359A-010H-4-W-37	318-U1359A-010H-4-W-3	pmagpy-2.135	318-U1359A-010H-4-W-37	u	SAN	0	0	0	0	8.730e+02
Saiko	This study		0.3	23.0	-23.2	318-U1359A-010H-4-W-37:LP-IRM-3D	SIO-flo	U1359A	1.692e-08	4	2.730e+02	14	LP-IRM-3D	g	318-U1359A-010H-4-W-37	318-U1359A-010H-4-W-3	pmagpy-2.135	318-U1359A-010H-4-W-37	u	SAN	0	0	0	0	8.980e+02
Saiko	This study		0.4	89.3	-54.7	318-U1359A-010H-6-W-65:LP-IRM-3D	SIO-flo	U1359A	1.203e-06	4	2.730e+02	1	LP-IRM-3D	g	318-U1359A-010H-6-W-65	318-U1359A-010H-6-W-6	pmagpy-2.135	318-U1359A-010H-6-W-65	u	SAN	0	0	0	0	2.730e+02
Saiko	This study		0.6	90.1	-53.1	318-U1359A-010H-6-W-65:LP-IRM-3D	SIO-flo	U1359A	1.092e-06	4	2.730e+02	2	LP-IRM-3D	g	318-U1359A-010H-6-W-65	318-U1359A-010H-6-W-6	pmagpy-2.135	318-U1359A-010H-6-W-65	u	SAN	0	0	0	0	3.730e+02
Saiko	This study		0.5	90.7	-48.5	318-U1359A-010H-6-W-65:LP-IRM-3D	SIO-flo	U1359A	8.164e-07	4	2.730e+02	3	LP-IRM-3D	g	318-U1359A-010H-6-W-65	318-U1359A-010H-6-W-6	pmagpy-2.135	318-U1359A-010H-6-W-65	u	SAN	0	0	0	0	4.730e+02
Saiko	This study		0.4	93.5	-45.2	318-U1359A-010H-6-W-65:LP-IRM-3D	SIO-flo	U1359A	5.220e-07	4	2.730e+02	4	LP-IRM-3D	g	318-U1359A-010H-6-W-65	318-U1359A-010H-6-W-6	pmagpy-2.135	318-U1359A-010H-6-W-65	u	SAN	0	0	0	0	5.730e+02
Saiko	This study		0.7	92.6	-43.4	318-U1359A-010H-6-W-65:LP-IRM-3D	SIO-flo	U1359A	4.048e-07	4	2.730e+02	5	LP-IRM-3D	g	318-U1359A-010H-6-W-65	318-U1359A-010H-6-W-6	pmagpy-2.135	318-U1359A-010H-6-W-65	u	SAN	0	0	0	0	5.980e+02
Saiko	This study		0.7	92.1	-42.9	318-U1359A-010H-6-W-65:LP-IRM-3D	SIO-flo	U1359A	3.306e-07	4	2.730e+02	6	LP-IRM-3D	g	318-U1359A-010H-6-W-65	318-U1359A-010H-6-W-6	pmagpy-2.135	318-U1359A-010H-6-W-65	u	SAN	0	0	0	0	6.230e+02
Saiko	This study		0.6	94.3	-44.1	318-U1359A-010H-6-W-65:LP-IRM-3D	SIO-flo	U1359A	2.500e-07	4	2.730e+02	7	LP-IRM-3D	g	318-U1359A-010H-6-W-65	318-U1359A-010H-6-W-6	pmagpy-2.135	318-U1359A-010H-6-W-65	u	SAN	0	0	0	0	6.480e+02
Saiko	This study		2.0	93.2	-44.7	318-U1359A-010H-6-W-65:LP-IRM-3D	SIO-flo	U1359A	2.102e-07	4	2.730e+02	8	LP-IRM-3D	g	318-U1359A-010H-6-W-65	318-U1359A-010H-6-W-6	pmagpy-2.135	318-U1359A-010H-6-W-65	u	SAN	0	0	0	0	6.730e+02
Saiko	This study		0.9	90.0	-44.9	318-U1359A-010H-6-W-65:LP-IRM-3D	SIO-flo	U1359A	1.709e-07	4	2.730e+02	9	LP-IRM-3D	g	318-U1359A-010H-6-W-65	318-U1359A-010H-6-W-6	pmagpy-2.135	318-U1359A-010H-6-W-65	u	SAN	0	0	0	0	7.230e+02
Saiko	This study		0.9	95.2	-44.6	318-U1359A-010H-6-W-65:LP-IRM-3D	SIO-flo	U1359A	1.435e-07	4	2.730e+02	10	LP-IRM-3D	g	318-U1359A-010H-6-W-65	318-U1359A-010H-6-W-6	pmagpy-2.135	318-U1359A-010H-6-W-65	u	SAN	0	0	0	0	7.730e+02
Saiko	This study		0.5	92.8	-44.1	318-U1359A-010H-6-W-65:LP-IRM-3D	SIO-flo	U1359A	1.092e-07	4	2.730e+02	11	LP-IRM-3D	g	318-U1359A-010H-6-W-65	318-U1359A-010H-6-W-6	pmagpy-2.135	318-U1359A-010H-6-W-65	u	SAN	0	0	0	0	8.230e+02
Saiko	This study		0.5	93.2	-44.5	318-U1359A-010H-6-W-65:LP-IRM-3D	SIO-flo	U1359A	8.211e-08	4	2.730e+02	12	LP-IRM-3D	g	318-U1359A-010H-6-W-65	318-U1359A-010H-6-W-6	pmagpy-2.135	318-U1359A-010H-6-W-65	u	SAN	0	0	0	0	8.480e+02
Saiko	This study		0.5	98.2	-45.1	318-U1359A-010H-6-W-65:LP-IRM-3D	SIO-flo	U1359A	4.469e-08	4	2.730e+02	13	LP-IRM-3D	g	318-U1359A-010H-6-W-65	318-U1359A-010H-6-W-6	pmagpy-2.135	318-U1359A-010H-6-W-65	u	SAN	0	0	0	0	8.730e+02
Saiko	This study		0.3	52.2	-52.1	318-U1359A-010H-6-W-65:LP-IRM-3D	SIO-flo	U1359A	2.566e-09	4	2.730e+02	14	LP-IRM-3D	g	318-U1359A-010H-6-W-65	318-U1359A-010H-6-W-6	pmagpy-2.135	318-U1359A-010H-6-W-65	u	SAN	0	0	0	0	8.980e+02
Saiko	This study		0.4	78.7	-46.9	318-U1359A-011H-3-W-70:LP-IRM-3D	SIO-flo	U1359A	4.584e-06	4	2.730e+02	1	LP-IRM-3D	g	318-U1359A-011H-3-W-70	318-U1359A-011H-3-W-7	pmagpy-2.135	318-U1359A-011H-3-W-70	u	SAN	0	0	0	0	2.730e+02
Saiko	This study		0.5	79.1	-44.9	318-U1359A-011H-3-W-70:LP-IRM-3D	SIO-flo	U1359A	4.201e-06	4	2.730e+02	2	LP-IRM-3D	g	318-U1359A-011H-3-W-70	318-U1359A-011H-3-W-7	pmagpy-2.135	318-U1359A-011H-3-W-70	u	SAN	0	0	0	0	3.730e+02
Saiko	This study		0.5	82.7	-39.6	318-U1359A-011H-3-W-70:LP-IRM-3D	SIO-flo	U1359A	2.997e-06	4	2.730e+02	3	LP-IRM-3D	g	318-U1359A-011H-3-W-70	318-U1359A-011H-3-W-7	pmagpy-2.135	318-U1359A-011H-3-W-70	u	SAN	0	0	0	0	4.730e+02
Saiko	This study		0.5	79.5	-37.3	318-U1359A-011H-3-W-70:LP-IRM-3D	SIO-flo	U1359A	2.295e-06	4	2.730e+02	4	LP-IRM-3D	g	318-U1359A-011H-3-W-70	318-U1359A-011H-3-W-7	pmagpy-2.135	318-U1359A-011H-3-W-70	u	SAN	0	0	0	0	5.730e+02
Saiko	This study		0.6	80.9	-36.4	318-U1359A-011H-3-W-70:LP-IRM-3D	SIO-flo	U1359A	2.080e-06	4	2.730e+02	5	LP-IRM-3D	g	318-U1359A-011H-3-W-70	318-U1359A-011H-3-W-7	pmagpy-2.135	318-U1359A-011H-3-W-70	u	SAN	0	0	0	0	5.980e+02
Saiko	This study		0.5	81.5	-35.4	318-U1359A-011H-3-W-70:LP-IRM-3D	SIO-flo	U1359A	1.887e-06	4	2.730e+02	6	LP-IRM-3D	g	318-U1359A-011H-3-W-70	318-U1359A-011H-3-W-7	pmagpy-2.135	318-U1359A-011H-3-W-70	u	SAN	0	0	0	0	6.230e+02
Saiko	This study		0.5	79.7	-34.5	318-U1359A-011H-3-W-70:LP-IRM-3D	SIO-flo	U1359A	1.659e-06	4	2.730e+02	7	LP-IRM-3D	g	318-U1359A-011H-3-W-70	318-U1359A-011H-3-W-7	pmagpy-2.135	318-U1359A-011H-3-W-70	u	SAN	0	0	0	0	6.480e+02
Saiko	This study		0.6	81.1	-33.8	318-U1359A-011H-3-W-70:LP-IRM-3D	SIO-flo	U1359A	1.437e-06	4	2.730e+02	8	LP-IRM-3D	g	318-U1359A-011H-3-W-70	318-U1359A-011H-3-W-7	pmagpy-2.135	318-U1359A-011H-3-W-70	u	SAN	0	0	0	0	6.730e+02
Saiko	This study		0.6	80.6	-32.4	318-U1359A-011H-3-W-70:LP-IRM-3D	SIO-flo	U1359A	1.013e-06	4	2.730e+02	9	LP-IRM-3D	g	318-U1359A-011H-3-W-70	318-U1359A-011H-3-W-7	pmagpy-2.135	318-U1359A-011H-3-W-70	u	SAN	0	0	0	0	7.230e+02
Saiko	This study		0.7	81.8	-30.9	318-U1359A-011H-3-W-70:LP-IRM-3D	SIO-flo	U1359A	6.518e-07	4	2.730e+02	10	LP-IRM-3D	g	318-U1359A-011H-3-W-70	318-U1359A-011H-3-W-7	pmagpy-2.135	318-U1359A-011H-3-W-70	u	SAN	0	0	0	0	7.730e+02
Saiko	This study		0.6	77.3	-29.0	318-U1359A-011H-3-W-70:LP-IRM-3D	SIO-flo	U1359A	3.604e-07	4	2.730e+02	11	LP-IRM-3D	g	318-U1359A-011H-3-W-70	318-U1359A-011H-3-W-7	pmagpy-2.135	318-U1359A-011H-3-W-70	u	SAN	0	0	0	0	8.230e+02
Saiko	This study		0.5	74.8	-27.8	318-U1359A-011H-3-W-70:LP-IRM-3D	SIO-flo	U1359A	2.359e-07	4	2.730e+02	12	LP-IRM-3D	g	318-U1359A-011H-3-W-70	318-U1359A-011H-3-W-7	pmagpy-2.135	318-U1359A-011H-3-W-70	u	SAN	0	0	0	0	8.480e+02
Saiko	This study		0.4	72.3	-26.4	318-U1359A-011H-3-W-70:LP-IRM-3D	SIO-flo	U1359A	1.236e-07	4	2.730e+02	13	LP-IRM-3D	g	318-U1359A-011H-3-W-70	318-U1359A-011H-3-W-7	pmagpy-2.135	318-U1359A-011H-3-W-70	u	SAN	0	0	0	0	8.730e+02
Saiko	This study		0.5	42.4	-15.0	318-U1359A-011H-3-W-70:LP-IRM-3D	SIO-flo	U1359A	3.387e-08	4	2.730e+02	14	LP-IRM-3D	g	318-U1359A-011H-3-W-70	318-U1359A-011H-3-W-7	pmagpy-2.135	318-U1359A-011H-3-W-70	u	SAN	0	0	0	0	8.980e+02
Saiko	This study		0.4	62.9	-40.3	318-U1359A-012H-1-W-104:LP-IRM-3D	SIO-flo	U1359A	3.300e-08	4	2.730e+02	1	LP-IRM-3D	g	318-U1359A-012H-1-W-104	318-U1359A-012H-1-W-10	pmagpy-2.135	318-U1359A-012H-1-W-104	u	SAN	0	0	0	0	2.730e+02
Saiko	This study		0.3	64.3	-35.0	318-U1359A-012H-1-W-104:LP-IRM-3D	SIO-flo	U1359A	2.556e-08	4	2.730e+02	2	LP-IRM-3D	g	318-U1359A-012H-1-W-104	318-U1359A-012H-1-W-10	pmagpy-2.135	318-U1359A-012H-1-W-104	u	SAN	0	0	0	0	3.730e+02
Saiko	This study		0.3	64.3	-30.4	318-U1359A-012H-1-W-104:LP-IRM-3D	SIO-flo	U1359A	1.592e-08	4	2.730e+02	3	LP-IRM-3D	g	318-U1359A-012H-1-W-104	318-U1359A-012H-1-W-10	pmagpy-2.135	318-U1359A-012H-1-W-104	u	SAN	0	0	0	0	4.730e+02
Saiko	This study		0.4	69.4	-29.6	318-U1359A-012H-1-W-104:LP-IRM-3D	SIO-flo	U1359A	1.204e-08	4	2.730e+02	4	LP-IRM-3D	g	318-U1359A-012H-1-W-104	318-U1359A-012H-1-W-10	pmagpy-2.135	318-U1359A-012H-1-W-104	u	SAN	0	0	0	0	5.730e+02
Saiko	This study		0.5	70.9	-28.9	318-U1359A-012H-1-W-104:LP-IRM-3D	SIO-flo	U1359A	1.117e-08	4	2.730e+02	5	LP-IRM-3D	g	318-U1359A-012H-1-W-104	318-U1359A-012H-1-W-10	pmagpy-2.135	318-U1359A-012H-1-W-104	u	SAN	0	0	0	0	5.980e+02
