tab	measurements
analysts	citations	description	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	meas_temp	measurement	method_codes	quality	sequence	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_mw_integral	treat_mw_power	treat_mw_time	treat_step_num
Elliot Hurst	This study	Step Type-I:Step Number-13	345.4	-79.68	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.809e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_36	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	143	NVPARP15C2	u	2013:09:13:16:00:29		3e-05	0	-90	246.86	30	13	36
Elliot Hurst	This study	Step Type-T:Step Number-13	350.82	-48.12	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.491e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_37	LT-PMRM-MD:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	144	NVPARP15C2	u	2013:09:13:16:16:31		0.0	0	0	253.14	30	13	37
Elliot Hurst	This study	Step Type-P:Step Number-11	345.68	-79.28	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.5840000000000003e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_38	LT-PMRM-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	145	NVPARP15C2	u	2013:09:13:16:19:02		3e-05	0	-90	181.3	30	9	38
Elliot Hurst	This study	Step Type-Z:Step Number-14	354.19	-45.97	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.195e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_39	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	146	NVPARP15C2	u	2013:09:13:16:21:50		0.0	0	0	290.12	30	15	39
Elliot Hurst	This study	Step Type-I:Step Number-14	342.98	-81.52	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.797999999999999e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_40	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	147	NVPARP15C2	u	2013:09:13:16:32:08		3e-05	0	-90	287.74	30	15	40
Elliot Hurst	This study	Step Type-Z:Step Number-15	351.69	-46.93	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.1130000000000001e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_41	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	148	NVPARP15C2	u	2013:09:13:16:36:02		0.0	0	0	323.19	30	17	41
Elliot Hurst	This study	Step Type-I:Step Number-15	343.58	-82.6	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.792e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_42	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	149	NVPARP15C2	u	2013:09:13:16:40:06		3e-05	0	-90	323.31	30	17	42
Elliot Hurst	This study	Step Type-T:Step Number-15	355.6	-44.04	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.025e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_43	LT-PMRM-MD:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	150	NVPARP15C2	u	2013:09:13:16:43:42		0.0	0	0	324.34	30	17	43
Elliot Hurst	This study	Step Type-P:Step Number-13	340.79	-82.53	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.692e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_44	LT-PMRM-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	151	NVPARP15C2	u	2013:09:13:16:46:42		3e-05	0	-90	256.21	30	13	44
Elliot Hurst	This study	Step Type-:Step Number-0	331.87	-41.56	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	4.224e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_0	LT-NO:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	152	NVPARP16A3	u	2013:09:11:13:17:17		0.0	999	99	0.0	0	0	0
Elliot Hurst	This study	Step Type-:Step Number-0	332.45	-43.1	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	4.276e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_1	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	153	NVPARP16A3	u	2013:09:11:13:19:29		0.0	0	0	0.0	3	5	1
Elliot Hurst	This study	Step Type-:Step Number-0	332.63	-43.9	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	4.275e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_2	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	154	NVPARP16A3	u	2013:09:11:13:21:33		0.0	0	0	0.0	5	5	2
Elliot Hurst	This study	Step Type-:Step Number-0	332.78	-44.87	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	4.21e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_3	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	155	NVPARP16A3	u	2013:09:11:13:24:08		0.0	0	0	0.0	8	5	3
Elliot Hurst	This study	Step Type-:Step Number-0	332.55	-46.09	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	4.285e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_4	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	156	NVPARP16A3	u	2013:09:11:13:26:32		3e-05	0	-90	0.0	8	5	4
Elliot Hurst	This study	Step Type-:Step Number-0	332.86	-49.97	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	4.21e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_5	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	157	NVPARP16A3	u	2013:09:11:13:28:54		3e-05	0	-90	0.0	10	5	5
Elliot Hurst	This study	Step Type-:Step Number-0	332.88	-46.78	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	3.958e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_6	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	158	NVPARP16A3	u	2013:09:11:13:31:02		0.0	0	0	0.0	10	5	6
Elliot Hurst	This study	Step Type-:Step Number-0	332.7	-47.94	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	4.0520000000000005e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_7	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	159	NVPARP16A3	u	2013:09:11:13:33:39		3e-05	0	-90	0.0	8	5	7
Elliot Hurst	This study	Step Type-:Step Number-0	333.23	-46.51	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	3.4189999999999996e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_8	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	160	NVPARP16A3	u	2013:09:11:13:36:39		0.0	0	0	0.0	13	5	8
Elliot Hurst	This study	Step Type-:Step Number-0	333.08	-53.36	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	3.899e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_9	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	161	NVPARP16A3	u	2013:09:11:13:40:14		3e-05	0	-90	0.0	13	5	9
Elliot Hurst	This study	Step Type-:Step Number-0	333.46	-57.08	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	3.733e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_10	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	162	NVPARP16A3	u	2013:09:11:13:42:42		3e-05	0	-90	0.0	15	5	10
Elliot Hurst	This study	Step Type-:Step Number-0	333.25	-47.86	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	3.0420000000000004e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_11	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	163	NVPARP16A3	u	2013:09:11:13:44:33		0.0	0	0	0.0	15	5	11
Elliot Hurst	This study	Step Type-:Step Number-0	333.31	-52.55	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	3.337e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_12	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	164	NVPARP16A3	u	2013:09:11:13:52:47		3e-05	0	-90	0.0	10	5	12
Elliot Hurst	This study	Step Type-:Step Number-0	334.06	-48.12	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.8010000000000003e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_13	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	165	NVPARP16A3	u	2013:09:11:13:55:26		0.0	0	0	0.0	18	5	13
Elliot Hurst	This study	Step Type-:Step Number-0	333.81	-59.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	3.5840000000000003e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_14	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	166	NVPARP16A3	u	2013:09:11:13:58:32		3e-05	0	-90	0.0	18	5	14
Elliot Hurst	This study	Step Type-:Step Number-0	333.65	-60.65	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	3.553e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_15	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	167	NVPARP16A3	u	2013:09:11:14:02:03		3e-05	0	-90	0.0	20	5	15
Elliot Hurst	This study	Step Type-:Step Number-0	334.0	-48.23	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.636e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_16	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	168	NVPARP16A3	u	2013:09:11:14:04:39		0.0	0	0	0.0	20	5	16
Elliot Hurst	This study	Step Type-:Step Number-0	333.34	-58.71	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	3.356e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_17	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	169	NVPARP16A3	u	2013:09:11:14:07:50		3e-05	0	-90	0.0	15	5	17
Elliot Hurst	This study	Step Type-:Step Number-0	333.79	-49.03	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.306e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_18	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	170	NVPARP16A3	u	2013:09:11:14:10:15		0.0	0	0	0.0	23	5	18
Elliot Hurst	This study	Step Type-:Step Number-0	334.12	-64.72	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	3.38e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_19	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	171	NVPARP16A3	u	2013:09:11:14:12:18		3e-05	0	-90	0.0	23	5	19
Elliot Hurst	This study	Step Type-:Step Number-0	333.88	-71.26	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	3.2149999999999996e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_20	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	172	NVPARP16A3	u	2013:09:11:14:22:10		3e-05	0	-90	0.0	25	5	20
Elliot Hurst	This study	Step Type-:Step Number-0	336.53	-49.36	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.7129999999999998e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_21	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	173	NVPARP16A3	u	2013:09:11:14:24:57		0.0	0	0	0.0	25	5	21
Elliot Hurst	This study	Step Type-:Step Number-0	334.03	-67.54	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.8370000000000003e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_22	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	174	NVPARP16A3	u	2013:09:11:14:27:35		3e-05	0	-90	0.0	20	5	22
Elliot Hurst	This study	Step Type-:Step Number-0	335.57	-49.15	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.467e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_23	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	175	NVPARP16A3	u	2013:09:11:14:29:49		0.0	0	0	0.0	28	5	23
Elliot Hurst	This study	Step Type-:Step Number-0	335.64	-74.29	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	3.194e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_24	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	176	NVPARP16A3	u	2013:09:11:14:32:15		3e-05	0	-90	0.0	28	5	24
Elliot Hurst	This study	Step Type-:Step Number-0	336.14	-76.49	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	3.187e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_25	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	177	NVPARP16A3	u	2013:09:11:14:35:04		3e-05	0	-90	0.0	30	5	25
Elliot Hurst	This study	Step Type-:Step Number-0	338.51	-50.64	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.238e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_26	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	178	NVPARP16A3	u	2013:09:11:14:37:31		0.0	0	0	0.0	30	5	26
Elliot Hurst	This study	Step Type-:Step Number-0	335.97	-74.21	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.845e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_27	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	179	NVPARP16A3	u	2013:09:11:14:40:00		3e-05	0	-90	0.0	25	5	27
Elliot Hurst	This study	Step Type-:Step Number-0	340.05	-47.42	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	9.623e-08	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_28	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	180	NVPARP16A3	u	2013:09:11:14:42:08		0.0	0	0	0.0	30	6	28
Elliot Hurst	This study	Step Type-:Step Number-0	331.57	-81.56	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	3.083e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_29	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	181	NVPARP16A3	u	2013:09:11:14:44:31		3e-05	0	-90	0.0	30	6	29
Elliot Hurst	This study	Step Type-:Step Number-0	337.31	-84.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	3.0480000000000003e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_30	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	182	NVPARP16A3	u	2013:09:11:14:47:44		3e-05	0	-90	0.0	30	6	30
Elliot Hurst	This study	Step Type-:Step Number-0	342.39	-52.52	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	6.698e-08	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_31	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	183	NVPARP16A3	u	2013:09:11:14:50:06		0.0	0	0	0.0	30	6	31
Elliot Hurst	This study	Step Type-:Step Number-0	341.25	-82.74	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.82e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_32	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	184	NVPARP16A3	u	2013:09:11:14:53:25		3e-05	0	-90	0.0	30	5	32
Elliot Hurst	This study	Step Type-:Step Number-0	343.18	-39.02	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	3.9210000000000005e-08	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_33	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	185	NVPARP16A3	u	2013:09:11:14:55:42		0.0	0	0	0.0	30	6	33
Elliot Hurst	This study	Step Type-:Step Number-0	337.51	-85.27	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.968e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_34	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	186	NVPARP16A3	u	2013:09:11:14:57:58		3e-05	0	-90	0.0	30	6	34
Elliot Hurst	This study	Step Type-:Step Number-0	331.43	-86.07	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.984e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_35	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	187	NVPARP16A3	u	2013:09:11:15:01:57		3e-05	0	-90	0.0	30	7	35
Elliot Hurst	This study	Step Type-:Step Number-0	340.42	-43.92	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	4.042e-08	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_36	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	188	NVPARP16A3	u	2013:09:11:15:15:58		0.0	0	0	0.0	30	7	36
Elliot Hurst	This study	Step Type-:Step Number-0	332.68	-86.93	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.8429999999999997e-07	273.0	NVPARP16A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_37	LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	189	NVPARP16A3	u	2013:09:11:15:18:17		3e-05	0	-90	0.0	30	6	37
Elliot Hurst	This study	Step Type-NRM:Step Number-0	310.57	-37.53	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	5e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_0	LT-NO:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	190	NVPARP16A4	u	2013:09:16:15:27:21		0.0	999	99	0.0	0	0	0
Elliot Hurst	This study	Step Type-Z:Step Number-1	309.18	-39.19	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.957e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_1	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	191	NVPARP16A4	u	2013:09:16:15:29:23		0.0	0	0	23.88	5	5	1
Elliot Hurst	This study	Step Type-I:Step Number-1	310.32	-40.11	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	5.009e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_2	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	192	NVPARP16A4	u	2013:09:16:15:31:14		3e-05	0	-90	23.31	5	5	2
Elliot Hurst	This study	Step Type-Z:Step Number-2	310.61	-39.95	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.905e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_3	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	193	NVPARP16A4	u	2013:09:16:15:32:59		0.0	0	0	35.9	8	5	3
Elliot Hurst	This study	Step Type-I:Step Number-2	312.13	-41.32	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.983e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_4	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	194	NVPARP16A4	u	2013:09:16:15:34:54		3e-05	0	-90	35.77	8	5	4
Elliot Hurst	This study	Step Type-Z:Step Number-3	311.65	-41.18	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.158e-07	273.0	NVPARP16A4  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_5	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	195	NVPARP16A4	u	2013:09:16:15:36:36		0.0	0	0	58.5	13	5	5
